signal_date,trade_date,top_coins,bottom_coins,short_return,long_return,combined_return,cum_short_return,cum_long_return,cum_combined_return,short_equity,long_equity,combined_equity
2025-05-19,2025-05-20,"['NEIROETH', 'WCT', 'AAVE']","['NXPC', 'PYTH', 'INIT']",-1.927287434391226,-3.629884796451177,-2.7785861154212017,0.20899114621766265,0.12123597327446688,0.4822373058482685,20899.114621766264,12123.597327446687,48223.73058482685
2025-05-20,2025-05-21,"['WCT', 'GRASS', 'LAUNCHCOIN']","['NEIROETH', 'ZEREBRO', 'PYTH']",8.22379660113494,9.523743503024917,8.873770052079928,0.22617815299698377,0.13278217640252293,0.5250299354745892,22617.815299698377,13278.217640252293,52502.99354745892
2025-05-21,2025-05-22,"['INIT', 'NEIROETH', 'WIF']","['LAUNCHCOIN', 'WCT', 'AAVE']",-5.147395313553234,1.863511765879507,-1.6419417738368636,0.21453586934933574,0.13525658788277484,0.5164092496388832,21453.586934933574,13525.658788277484,51640.92496388833
2025-05-22,2025-05-23,"['MOODENG', 'BIO', 'WLD']","['FXS', 'REQ', 'NEIROETH']",14.90849711030193,-6.574945356993056,4.166775876654437,0.2465199432318426,0.1263635411377491,0.5379268656776485,24651.99432318426,12636.35411377491,53792.686567764846
2025-05-23,2025-05-24,"['SAGA', 'NXPC', 'PAXG']","['GOAT', 'MOODENG', 'GRIFFAIN']",1.7315427033304875,0.23392339977809096,0.9827330515542892,0.25078854132112804,0.12665913502925852,0.5432132507798528,25078.854132112803,12665.913502925852,54321.32507798528
2025-05-24,2025-05-25,"['LAUNCHCOIN', 'NEIROETH', 'WCT']","['SAGA', 'INIT', 'POPCAT']",-7.140141136401341,3.559192555029034,-1.7904742906861533,0.23288188551687733,0.13116717753348406,0.5334871571810391,23288.188551687734,13116.717753348406,53348.715718103915
2025-05-25,2025-05-26,"['LAUNCHCOIN', 'BRETT', 'AIXBT']","['NXPC', 'DOOD', 'HYPER']",-0.793490141446255,-2.6709014366488426,-1.7321957890475488,0.23103399071408676,0.1276638315043305,0.5242461151092397,23103.399071408676,12766.38315043305,52424.61151092397
2025-05-26,2025-05-27,"['FXS', 'JUP', 'LAUNCHCOIN']","['BIO', 'INIT', 'GOAT']",6.332751586417078,2.804074908382096,4.568413247399587,0.2456647994261958,0.13124362097062264,0.5481958440808679,24566.47994261958,13124.362097062265,54819.58440808678
2025-05-27,2025-05-28,"['TRB', 'WCT', 'AIXBT']","['LAUNCHCOIN', 'FXS', 'HMSTR']",1.6611361805244584,-3.375359137228591,-0.8571114783520664,0.24974562629227717,0.12681367741816107,0.5434971945774018,24974.562629227716,12681.367741816108,54349.719457740175
2025-05-28,2025-05-29,"['SPX', 'NIL', 'TON']","['NXPC', 'LAUNCHCOIN', 'CHILLGUY']",1.6854921297931904,-13.165967067729959,-5.740237468968385,0.2539550691679362,0.11011743041190869,0.5122991649714776,25395.50691679362,11011.743041190868,51229.916497147766
2025-05-29,2025-05-30,"['WCT', 'TRB', 'SPX']","['LAUNCHCOIN', 'GRIFFAIN', 'AI16Z']",11.633865182680763,-6.195857227774174,2.7190039774532946,0.2834998595395176,0.10329471164069325,0.5262285996435122,28349.98595395176,10329.471164069324,52622.85996435122
2025-05-30,2025-05-31,"['OGN', 'SOPH', 'LAUNCHCOIN']","['TRB', 'ORDI', 'SAGA']",4.769090726096833,0.420161346924741,2.5946260365107867,0.2970202250493143,0.1037287160924248,0.5398822639014289,29702.02250493143,10372.87160924248,53988.22639014289
2025-05-31,2025-06-01,"['TAO', 'TNSR', 'BIO']","['WCT', 'TRB', 'OGN']",0.3586422913110325,-1.087559748342681,-0.3644587285158243,0.2980854651900884,0.10260060432873093,0.5379146158669313,29808.54651900884,10260.060432873093,53791.461586693134
2025-06-01,2025-06-02,"['ZEREBRO', 'ZEN', 'AI16Z']","['WCT', 'TAO', 'BCH']",-0.8563766904631339,-1.3903081481506687,-1.1233424193069013,0.29553273074854186,0.10117413976669676,0.5318719928072463,29553.273074854187,10117.413976669675,53187.19928072463
2025-06-02,2025-06-03,"['MERL', 'ZEN', 'SOPH']","['ZEREBRO', 'VIRTUAL', 'TAO']",7.907762437521401,-2.5623843364191026,2.672689050551149,0.3189027570212563,0.09858166945680816,0.5460872773219538,31890.27570212563,9858.166945680816,54608.72773219538
2025-06-03,2025-06-04,"['ME', 'NXPC', 'NEIROETH']","['MERL', 'LAUNCHCOIN', 'FARTCOIN']",8.261262587273059,7.096659800343308,7.678961193808183,0.3452481511768357,0.10557767516365678,0.5880211074318303,34524.815117683574,10557.767516365679,58802.11074318303
2025-06-04,2025-06-05,"['LAUNCHCOIN', 'TRB', 'GRASS']","['ME', 'AI16Z', 'BRETT']",13.363682509232815,-6.378646838536246,3.4925178353482846,0.39138601796910416,0.09884324812463012,0.6085578494844994,39138.601796910414,9884.324812463012,60855.784948449946
2025-06-05,2025-06-06,"['FARTCOIN', 'TRX', 'FTM']","['LAUNCHCOIN', 'TRB', 'LDO']",2.2885879301683585,2.279300282799979,2.283944106484169,0.4003432311367116,0.10109618255866351,0.6224569706223474,40034.32311367116,10109.618255866351,62245.697062234736
2025-06-06,2025-06-07,"['GRASS', 'CFX', 'VIRTUAL']","['STX', 'ZEN', 'FARTCOIN']",2.456710598013153,2.50862748442792,2.4826690412205368,0.4101785057244755,0.10363230918003757,0.6379105171269076,41017.85057244755,10363.230918003757,63791.05171269076
2025-06-07,2025-06-08,"['BRETT', 'TRB', 'INJ']","['NEIROETH', 'EIGEN', 'GRASS']",0.42906045128540143,-2.1442914102672628,-0.8576154794909306,0.4119384194722127,0.10141013047602841,0.6324396977867266,41193.84194722127,10141.01304760284,63243.96977867266
2025-06-08,2025-06-09,"['UMA', 'SPX', 'VVV']","['GRASS', 'BRETT', 'MERL']",-14.490856659264907,10.095067490063629,-2.197894584600639,0.35224501358205296,0.11164755158934507,0.6185393399182075,35224.50135820529,11164.755158934508,61853.933991820755
2025-06-09,2025-06-10,"['UMA', 'FARTCOIN', 'AI16Z']","['HMSTR', 'FTM', 'FTT']",-0.4904852773588286,-0.8754650908295044,-0.6829751840941665,0.3505173036502024,0.1106701162504145,0.6143148697227063,35051.73036502024,11067.011625041448,61431.486972270635
2025-06-10,2025-06-11,"['UNI', 'COMP', 'LAUNCHCOIN']","['UMA', 'TRB', 'NXPC']",5.416224478865646,-5.2427853413310075,0.08671956876731945,0.3695021076531645,0.10486791961840378,0.6148476009286034,36950.21076531645,10486.791961840378,61484.760092860335
2025-06-11,2025-06-12,"['VIRTUAL', 'POL', 'SPX']","['HMSTR', 'GRASS', 'AI16Z']",7.914092114307614,-10.970953701279592,-1.528430793485989,0.39874484481714406,0.0933629087095736,0.6054500808630007,39874.484481714404,9336.29087095736,60545.00808630007
2025-06-12,2025-06-13,"['PAXG', 'FTM', 'FTT']","['AI16Z', 'ORDI', 'ZEREBRO']",-0.29373285667352683,7.951586437943839,3.828926790635156,0.39757360019362425,0.10078674109659395,0.6286323212130863,39757.36001936242,10078.674109659396,62863.23212130863
2025-06-13,2025-06-14,"['MAVIA', 'NEIROETH', 'MKR']","['HMSTR', 'OP', 'KAS']",3.5681617765338363,-0.7866795032978086,1.3907411366180138,0.4117596694293226,0.09999387246234523,0.6373749695022733,41175.96694293226,9999.387246234523,63737.49695022734
2025-06-14,2025-06-15,"['POLYX', 'ZK', 'OP']","['VVV', 'LAUNCHCOIN', 'MAVIA']",2.2009087389207815,0.4640928601730894,1.3325007995469356,0.42082212397714386,0.10045793688505356,0.6458679960670032,42082.212397714386,10045.793688505355,64586.79960670032
2025-06-15,2025-06-16,"['JTO', 'USTC', 'BCH']","['SCR', 'UMA', 'OM']",0.9152012214626692,0.8236318008614721,0.8694165111620706,0.4246734931959678,0.1012853403997282,0.6514832790651214,42467.34931959678,10128.53403997282,65148.32790651214
2025-06-16,2025-06-17,"['ALT', 'PENDLE', 'GRIFFAIN']","['LAUNCHCOIN', 'EIGEN', 'GRASS']",2.319927522226939,-5.26120564065021,-1.4706390592116354,0.4345256104442236,0.09595651035746593,0.641902311498957,43452.561044422364,9595.651035746592,64190.231149895706
2025-06-17,2025-06-18,"['ZEREBRO', 'SOPH', 'IO']","['SPX', 'AI16Z', 'COMP']",2.2606652938684912,4.802104586728022,3.5313849402982562,0.44434878011250645,0.10056444234260595,0.6645703530586576,44434.87801125064,10056.444234260594,66457.03530586576
2025-06-18,2025-06-19,"['SPX', 'SEI', 'JTO']","['BABY', 'SOPH', 'PENDLE']",1.2869285434270572,1.051272978408968,1.1691007609180126,0.4500672313961443,0.10162164915084143,0.6723398501131019,45006.72313961443,10162.164915084142,67233.9850113102
2025-06-19,2025-06-20,"['BCH', 'SEI', 'BSV']","['ALT', 'SPX', 'GRASS']",1.5995257312066267,-9.551958172070567,-3.97621622043197,0.4572661725700549,0.09191479173018476,0.6456061639364767,45726.61725700549,9191.479173018475,64560.61639364767
2025-06-20,2025-06-21,"['VVV', 'SEI', 'USTC']","['LAUNCHCOIN', 'SPX', 'S']",4.161797261751292,-4.608068303981391,-0.22313552111504942,0.4762966636189904,0.0876792953457956,0.6441655872582263,47629.66636189904,8767.92953457956,64416.55872582262
2025-06-21,2025-06-22,"['MAVIA', 'SEI', 'PAXG']","['VVV', 'NIL', 'VIRTUAL']",4.718351749038263,-3.720963059768423,0.4986943446349199,0.4987700155774679,0.0844167811549133,0.6473780046119674,49877.00155774679,8441.67811549133,64737.80046119674
2025-06-22,2025-06-23,"['NEIROETH', 'FARTCOIN', 'SPX']","['MAVIA', 'USTC', 'IO']",-12.376888271583406,10.490233334603268,-0.943327468490069,0.43703780801728553,0.0932722984716251,0.6412711100694998,43703.78080172856,9327.22984716251,64127.11100694998
2025-06-23,2025-06-24,"['LAUNCHCOIN', 'VIRTUAL', 'SEI']","['PAXG', 'FTM', 'FTT']",-6.78922752321824,-0.2997591256597376,-3.5444933244389887,0.4073663168685063,0.09299270624524382,0.6185412983815305,40736.631686850626,9299.270624524383,61854.12983815305
2025-06-24,2025-06-25,"['SEI', 'APT', 'SPX']","['NEIROETH', 'VIRTUAL', 'HMSTR']",2.843769468851091,-3.9334710416520924,-0.5448507864005008,0.4189508758139961,0.08933486507423856,0.6151711712530868,41895.08758139961,8933.486507423855,61517.11712530869
2025-06-25,2025-06-26,"['BCH', 'KAS', 'NEIROETH']","['GRIFFAIN', 'FXS', 'LAUNCHCOIN']",2.1509635152340354,-2.8800863345428453,-0.364561409654405,0.4279623562995086,0.08676194383325313,0.612928494559379,42796.235629950854,8676.194383325314,61292.8494559379
2025-06-26,2025-06-27,"['W', 'BABY', 'ZK']","['TIA', 'SPX', 'SEI']",-3.340252936593276,5.980045572502654,1.319896317954689,0.4136673311257004,0.09195034761407081,0.6210185151907633,41366.733112570044,9195.034761407082,62101.851519076336
2025-06-27,2025-06-28,"['PENGU', 'SEI', 'FARTCOIN']","['LAUNCHCOIN', 'GRASS', 'NEIROETH']",-13.31701899371428,13.173203483764405,-0.07190775497493718,0.35857917406889994,0.10406315400930106,0.6205719547185109,35857.917406889996,10406.315400930107,62057.19547185109
2025-06-28,2025-06-29,"['PENGU', 'LAUNCHCOIN', 'W']","['BCH', 'SEI', 'USTC']",-8.217520540943742,2.2299271811581014,-2.99379667989282,0.3291128567842417,0.10638368656612489,0.6019932921418021,32911.28567842417,10638.368656612489,60199.32921418021
2025-06-29,2025-06-30,"['LAUNCHCOIN', 'ARB', 'ETHFI']","['SYRUP', 'PAXG', 'FTM']",5.40392145022524,-2.6000701399070327,1.4019256551591035,0.34689785704745435,0.10361763609798678,0.6104327905466749,34689.78570474544,10361.763609798678,61043.27905466749
2025-06-30,2025-07-01,"['MAV', 'PENGU', 'POL']","['BSV', 'GRASS', 'SPX']",3.0757299958141764,-4.483309032526176,-0.7037895183559997,0.3575674984914995,0.09897213725951565,0.6061366285501993,35756.74984914995,9897.213725951564,60613.66285501993
2025-07-01,2025-07-02,"['PAXG', 'MAV', 'FTM']","['LAUNCHCOIN', 'FARTCOIN', 'AI16Z']",-0.9966578409223695,16.944560189961827,7.973951174519729,0.354003773981194,0.11574253062874591,0.6544696673616722,35400.377398119395,11574.253062874592,65446.966736167225
2025-07-02,2025-07-03,"['MOODENG', 'CHILLGUY', 'GRIFFAIN']","['FTM', 'FTT', 'PAXG']",-1.4377164714095336,-0.1252117991949353,-0.7814641353022345,0.34891420341325496,0.11559760732371191,0.649355221634809,34891.420341325495,11559.76073237119,64935.5221634809
2025-07-03,2025-07-04,"['PENGU', 'MOODENG', 'FARTCOIN']","['LAUNCHCOIN', 'MAV', 'SYRUP']",2.8049805108948394,-4.501376235177652,-0.8481978621414064,0.35870117881874075,0.11039412409920836,0.6438474045271989,35870.117881874074,11039.412409920837,64384.74045271989
2025-07-04,2025-07-05,"['ARK', 'SYRUP', 'SCR']","['LAUNCHCOIN', 'TNSR', 'TIA']",0.8175677688374497,-4.066670358941115,-1.6245512950518328,0.3616338040432028,0.10590475897645318,0.6333877731787947,36163.380404320276,10590.475897645318,63338.77731787947
2025-07-05,2025-07-06,"['UNI', 'RSR', 'SYRUP']","['LAUNCHCOIN', 'MAV', 'NEIROETH']",-0.6806484343073885,1.2566212449116487,0.2879864053021301,0.35917234921805646,0.10723558067712378,0.6352118438583955,35917.23492180565,10723.558067712378,63521.184385839544
2025-07-06,2025-07-07,"['TURBO', 'TIA', 'CHILLGUY']","['JTO', 'PENGU', 'FARTCOIN']",4.885207360796073,-4.897008855679674,-0.005900747441800469,0.37671866326000114,0.10198424479492552,0.635174361611769,37671.86632600011,10198.42447949255,63517.4361611769
2025-07-07,2025-07-08,"['GRASS', 'CELO', 'kBONK']","['FTT', 'NEIROETH', 'CHILLGUY']",-1.4568374771580903,3.0850462776212324,0.814104400231571,0.37123048459018043,0.10513050594273149,0.6403453440387932,37123.04845901804,10513.050594273149,64034.53440387932
2025-07-08,2025-07-09,"['LAUNCHCOIN', 'kFLOKI', 'HYPER']","['INIT', 'MELANIA', 'FARTCOIN']",-5.366956553438951,5.744111376636751,0.1885774115989003,0.35130670576910455,0.1111693192949037,0.6415528907138756,35130.67057691045,11116.93192949037,64155.28907138755
2025-07-09,2025-07-10,"['ZEREBRO', 'MAVIA', 'ETHFI']","['GMX', 'kBONK', 'GRASS']",0.03836262682700801,6.346002054243193,3.192182340535101,0.35144147624965705,0.11822412658104646,0.6620324287964364,35144.147624965706,11822.412658104646,66203.24287964364
2025-07-10,2025-07-11,"['HYPER', 'OMNI', 'INIT']","['ZEREBRO', 'SYRUP', 'GMX']",-12.321162794425879,5.559362484538741,-3.380900154943569,0.30813979983380324,0.12479663432186676,0.639649773385481,30813.979983380323,12479.663432186677,63964.9773385481
2025-07-11,2025-07-12,"['OMNI', 'IP', 'RESOLV']","['DOOD', 'NEIROETH', 'WIF']",7.020400549360187,6.608344915060267,6.814372732210227,0.32977244803413297,0.1330436263602422,0.6832378931247056,32977.2448034133,13304.36263602422,68323.78931247056
2025-07-12,2025-07-13,"['PUMP', 'NEIROETH', 'LAUNCHCOIN']","['HYPER', 'OMNI', 'DOOD']",5.985398757927055,3.810997918244704,4.89819833808588,0.3495106440427536,0.1381139161911883,0.716704240250913,34951.06440427536,13811.39161911883,71670.4240250913
2025-07-13,2025-07-14,"['USUAL', 'PENGU', 'HBAR']","['RESOLV', 'PUMP', 'LAUNCHCOIN']",5.799303328319685,-7.91194720553748,-1.0563219386088973,0.36977982645555657,0.1271864160586412,0.7091335361262023,36977.982645555654,12718.64160586412,70913.35361262024
2025-07-14,2025-07-15,"['TURBO', 'BANANA', 'BIO']","['USUAL', 'SYRUP', 'LAUNCHCOIN']",-6.874086220579383,5.709959587625206,-0.5820633164770888,0.3443608423586928,0.13444870901653846,0.7050059299475749,34436.08423586928,13444.870901653847,70500.59299475749
2025-07-15,2025-07-16,"['DOOD', 'REZ', 'PUMP']","['PURR', 'ZORA', 'MNT']",3.5508329957228377,5.62398615907201,4.587409577397424,0.35658852077351433,0.14201008580267957,0.7373474394992098,35658.85207735143,14201.008580267957,73734.74394992097
2025-07-16,2025-07-17,"['kFLOKI', 'kBONK', 'CRV']","['PUMP', 'LAUNCHCOIN', 'SEI']",0.5325564514590546,-10.360860798564135,-4.91415217355254,0.35848755594605614,0.12729661849274246,0.7011130642744253,35848.755594605616,12729.661849274245,70111.30642744253
2025-07-17,2025-07-18,"['HBAR', 'FXS', 'XRP']","['PUMP', 'LAUNCHCOIN', 'DOOD']",3.13182691144871,-13.026625944157686,-4.947399516354488,0.3697147656973695,0.11071416416213144,0.6664261999234142,36971.47656973695,11071.416416213144,66642.61999234142
2025-07-18,2025-07-19,"['SUSHI', 'NEIROETH', 'USTC']","['LAUNCHCOIN', 'PUMP', 'HBAR']",-4.95976915835139,2.130667026590024,-1.4145510658806832,0.35137776677444027,0.11307311435169871,0.6569992610090895,35137.776677444024,11307.311435169871,65699.92610090894
2025-07-19,2025-07-20,"['FTT', 'DYM', 'ENA']","['USTC', 'PURR', 'TRX']",-6.928284808511752,2.202956196629661,-2.3626643059410455,0.32703331433851884,0.11556406553103162,0.6414765739789313,32703.331433851883,11556.406553103161,64147.657397893134
2025-07-20,2025-07-21,"['CFX', 'ZORA', 'OM']","['FXS', 'ARK', 'FARTCOIN']",-6.9985933627367345,3.7665951065575425,-1.615999128089596,0.3041455825072853,0.11991689596826241,0.6311103181365327,30414.55825072853,11991.689596826242,63111.03181365327
2025-07-21,2025-07-22,"['UMA', 'ZORA', 'MOODENG']","['OM', 'MORPHO', 'AR']",-16.910464955202837,-0.18103672254438838,-8.545750838873612,0.2527131503645933,0.1196998023500245,0.577177202830162,25271.31503645933,11969.980235002451,57717.720283016206
2025-07-22,2025-07-23,"['ZORA', 'DOOD', 'WLD']","['CFX', 'LAUNCHCOIN', 'PUMP']",-6.787006521583234,-10.515533027423144,-8.65126977450319,0.2355614923684499,0.10711273010014746,0.5272440459363933,23556.14923684499,10711.273010014746,52724.40459363933
2025-07-23,2025-07-24,"['ZORA', 'HYPER', 'IP']","['GOAT', 'PUMP', 'LAUNCHCOIN']",-0.6021906248175263,-12.28354339195149,-6.442867008384508,0.23414296314572686,0.09395549141999196,0.4932744132470857,23414.296314572686,9395.549141999196,49327.44132470857
2025-07-24,2025-07-25,"['VINE', 'BABY', 'WCT']","['INIT', 'PUMP', 'FARTCOIN']",2.204435195567367,6.3445826107174055,4.274508903142387,0.2393044930332556,0.09991657519043885,0.5143594719582557,23930.44930332556,9991.657519043885,51435.947195825574
2025-07-25,2025-07-26,"['ENA', 'SYRUP', 'SPX']","['VINE', 'SOPH', 'NXPC']",-1.0264505273991031,6.881389465472047,2.927469469036472,0.236848150802426,0.10679222386985418,0.5294171884609309,23684.8150802426,10679.222386985419,52941.71884609309
2025-07-26,2025-07-27,"['ZORA', 'VINE', 'FXS']","['NIL', 'kBONK', 'GRASS']",-37.182618508993535,0.6431020036038423,-18.269758252694846,0.14878180644395422,0.10747900680125431,0.43269394798090494,14878.180644395423,10747.90068012543,43269.39479809049
2025-07-27,2025-07-28,"['VINE', 'ALT', 'VVV']","['CRV', 'PUMP', 'BLAST']",12.259709052752578,-4.613996302605442,3.822856375073568,0.16702202303741248,0.1025199294013674,0.44923521615585044,16702.202303741247,10251.992940136739,44923.52161558504
2025-07-28,2025-07-29,"['HYPER', 'CFX', 'LAUNCHCOIN']","['MAV', 'ALT', 'FARTCOIN']",4.339952369273933,1.6446923961352902,2.9923223827046113,0.17427069928343392,0.10420606688475495,0.4626777820798734,17427.069928343393,10420.606688475495,46267.77820798734
2025-07-29,2025-07-30,"['OMNI', 'ZORA', 'PUMP']","['HYPER', 'kBONK', 'VINE']",3.9400071832984445,-7.028693605952434,-1.5443432113269946,0.18113697735358567,0.09688174172461167,0.4555324491620046,18113.697735358568,9688.174172461167,45553.244916200456
2025-07-30,2025-07-31,"['CFX', 'BABY', 'ENA']","['ZORA', 'VINE', 'HYPER']",5.870868926553858,-13.407357641362145,-3.7682443574041433,0.19177129187153624,0.08389246012241222,0.43836687335031244,19177.129187153623,8389.246012241221,43836.687335031245
2025-07-31,2025-08-01,"['MEME', 'SOPH', 'TON']","['ZORA', 'LAUNCHCOIN', 'SPX']",1.1345234300872753,-3.767626076519566,-1.3165513232161454,0.1939469821099999,0.08073170591860644,0.43259554847867765,19394.698210999988,8073.170591860644,43259.55484786777
2025-08-01,2025-08-02,"['BABY', 'SYRUP', 'ZORA']","['ETHFI', 'LAUNCHCOIN', 'CFX']",9.494642617528973,-3.428647208175635,3.032997704676669,0.21236155492882722,0.07796370053751557,0.4457161615345694,21236.15549288272,7796.370053751557,44571.61615345694
2025-08-02,2025-08-03,"['PUMP', 'GMX', 'FTM']","['VINE', 'ZORA', 'ENA']",-2.1603993846877945,13.110217076477392,5.474908845894799,0.2077736972028314,0.08818491091883864,0.47011871509000824,20777.36972028314,8818.491091883863,47011.871509000826
2025-08-03,2025-08-04,"['VINE', 'LAUNCHCOIN', 'CFX']","['MEME', 'HYPER', 'BABY']",3.0905540988534264,2.993943577574916,3.0422488382141712,0.2141950557180728,0.09082511739568337,0.48442089623806145,21419.50557180728,9082.511739568337,48442.08962380615
2025-08-04,2025-08-05,"['NEIROETH', 'MNT', 'ZORA']","['VINE', 'TON', 'NOT']",7.078330829540444,-4.435619239426266,1.3213557950570887,0.22935649038231645,0.08679646101424894,0.49082181982297063,22935.649038231644,8679.646101424894,49082.181982297065
2025-08-05,2025-08-06,"['MNT', 'SYRUP', 'BABY']","['NEIROETH', 'FXS', 'DOOD']",0.4659247559597457,2.9610610865342153,1.7134929212469805,0.2304251190504081,0.08936655724583072,0.4992320169615729,23042.51190504081,8936.655724583072,49923.20169615729
2025-08-06,2025-08-07,"['TST', 'CFX', 'DOOD']","['PROVE', 'BABY', 'IP']",7.174065474434333,4.773929979648491,5.973997727041413,0.24695596796062763,0.09363285411396917,0.5290561263075202,24695.596796062764,9363.285411396917,52905.61263075202
2025-08-07,2025-08-08,"['BIO', 'ZORA', 'PENDLE']","['TST', 'PROVE', 'OM']",-8.358718543635442,0.8556710286803567,-3.7515237574775426,0.22631361367208824,0.09443404331994895,0.5092084600387032,22631.361367208825,9443.404331994896,50920.84600387033
2025-08-08,2025-08-09,"['BIO', 'VVV', 'W']","['LAUNCHCOIN', 'CFX', 'MNT']",-4.977416468149391,0.2588428542459072,-2.359286806951742,0.21504904259550975,0.09467847909305813,0.497194772021128,21504.904259550975,9467.847909305812,49719.4772021128
2025-08-09,2025-08-10,"['PROVE', 'GMX', 'LDO']","['PUMP', 'BCH', 'CFX']",3.9075039711286563,-0.7341155302204064,1.586694220454125,0.22345209247480347,0.09398342967425952,0.5050837327331873,22345.209247480347,9398.342967425951,50508.37327331873
2025-08-10,2025-08-11,"['GRIFFAIN', 'ZORA', 'ZRO']","['GMX', 'LAUNCHCOIN', 'TST']",3.7827744258961147,2.4604935970319772,3.121634011464046,0.23190478108307008,0.09629588594366573,0.5208505983205586,23190.47810830701,9629.588594366573,52085.05983205586
2025-08-11,2025-08-12,"['TST', 'BIO', 'PROVE']","['FARTCOIN', 'GRIFFAIN', 'NEIROETH']",4.52335616201142,6.564294642017202,5.543825402014312,0.24239466028819023,0.10261703162514876,0.5497256460967972,24239.466028819024,10261.703162514876,54972.56460967972
2025-08-12,2025-08-13,"['FARTCOIN', 'PUMP', 'SCR']","['VINE', 'TST', 'SYRUP']",-3.0059485605769134,-0.7817704714073725,-1.893859515992143,0.2351084014863421,0.10181480197326859,0.5393146146363437,23510.84014863421,10181.480197326859,53931.46146363437
2025-08-13,2025-08-14,"['ARB', 'EIGEN', 'ZK']","['LAUNCHCOIN', 'SPX', 'ENA']",9.104307608501975,-10.789543519254067,-0.8426179553760464,0.25651339357109054,0.09082944960532043,0.5347702528574507,25651.339357109053,9082.944960532042,53477.02528574507
2025-08-14,2025-08-15,"['NEIROETH', 'BERA', 'FTM']","['CHILLGUY', 'ORDI', 'BIO']",0.07625040819198385,-3.9005856039468347,-1.9121675978774255,0.25670898608075565,0.08728656916987115,0.5245445493592233,25670.898608075564,8728.656916987115,52454.45493592233
2025-08-15,2025-08-16,"['VVV', 'MNT', 'SNX']","['ARB', 'INJ', 'LAUNCHCOIN']",-3.433921111701059,0.22537541345910572,-1.6042728491209766,0.24789380201209485,0.08748329163603202,0.5161294235723093,24789.380201209486,8748.329163603203,51612.94235723093
2025-08-16,2025-08-17,"['TST', 'MAV', 'BERA']","['ADA', 'PURR', 'NEIROETH']",-2.9099725078031895,2.0827391578798795,-0.413616674961655,0.2406801605249948,0.08930534040753792,0.5139946262120307,24068.01605249948,8930.534040753791,51399.46262120307
2025-08-17,2025-08-18,"['BIO', 'VVV', 'LINK']","['MNT', 'PROVE', 'LDO']",1.434010239701078,-3.451313517509876,-1.0086516389043991,0.24413153867185225,0.08622313312219435,0.5088102109908625,24413.153867185225,8622.313312219434,50881.021099086254
2025-08-18,2025-08-19,"['MEME', 'POL', 'VINE']","['PUMP', 'INJ', 'PURR']",4.821115742905257,-8.18457330391709,-1.681728780505916,0.25590140271615774,0.07916613758687434,0.5002534032344763,25590.140271615775,7916.613758687434,50025.34032344763
2025-08-19,2025-08-20,"['UMA', 'MNT', 'IO']","['ZORA', 'LAUNCHCOIN', 'RESOLV']",-0.8271769009722152,4.60132995798499,1.8870765285063873,0.2537846454236258,0.0828088327922388,0.5096935677899685,25378.464542362577,8280.88327922388,50969.35677899686
2025-08-20,2025-08-21,"['MEME', 'SCR', 'BIO']","['MNT', 'MKR', 'FTM']",0.1212780296816156,-2.548638226263718,-1.2136800982910512,0.25409243044123003,0.080698335224973,0.5035075183954321,25409.243044123003,8069.8335224973,50350.751839543205
2025-08-21,2025-08-22,"['BIO', 'UMA', 'MERL']","['VINE', 'VVV', 'ZORA']",-18.634886430532475,21.700936719019825,1.533025144243675,0.2067425945999271,0.09821062988544686,0.5112264152555913,20674.25945999271,9821.062988544687,51122.641525559135
2025-08-22,2025-08-23,"['MEME', 'BIO', 'ZORA']","['YZY', 'FTM', 'PAXG']",2.790535373104904,0.14191270695364708,1.4662240400292756,0.21251181983351292,0.09835000324883353,0.5187221398550487,21251.181983351293,9835.000324883353,51872.213985504866
2025-08-23,2025-08-24,"['PROMPT', 'BOME', 'NEIROETH']","['WLFI', 'VINE', 'MEME']",-6.605491072905486,-5.586610117874909,-6.096050595390198,0.19847437054554123,0.09285557201640389,0.48710057575999416,19847.437054554124,9285.55720164039,48710.05757599942
2025-08-24,2025-08-25,"['PROMPT', 'LAUNCHCOIN', 'NEO']","['WLFI', 'NEIROETH', 'BOME']",12.020653527358819,-3.8637091833633583,4.07847217199773,0.22233228696942706,0.08926790275314152,0.5069668371920062,22233.228696942704,8926.790275314152,50696.68371920062
2025-08-25,2025-08-26,"['MAV', 'WLFI', 'XPL']","['YZY', 'AI16Z', 'FARTCOIN']",-10.899984299369292,2.5424355892832207,-4.178774355043036,0.19809810259733082,0.09153748168254412,0.48578183701085387,19809.810259733084,9153.748168254413,48578.183701085385
2025-08-26,2025-08-27,"['LAUNCHCOIN', 'SNX', 'WLFI']","['PROMPT', 'BIO', 'MEME']",1.839758583208547,-6.134240416742162,-2.1472409167668074,0.2017426294430385,0.08592235248470555,0.47535093064033535,20174.26294430385,8592.235248470555,47535.093064033535
2025-08-27,2025-08-28,"['MAV', 'UMA', 'XPL']","['ZORA', 'PROMPT', 'MORPHO']",-16.193478692643993,-1.3841715923526159,-8.788825142498304,0.16907347973020034,0.08473303969013117,0.4335731685331179,16907.347973020034,8473.303969013117,43357.316853311786
2025-08-28,2025-08-29,"['PYTH', 'XPL', 'LAUNCHCOIN']","['PENDLE', 'HYPE', 'MKR']",12.092196183887813,-2.491164900035362,4.800515641926225,0.18951817659410197,0.0826221999466376,0.45438691630774536,18951.817659410197,8262.21999466376,45438.691630774534
