trade_date,daily_pnl,daily_return_pct,positions,equity
2024-12-31,-11.641062465653075,-0.45351471419971745,10,2555.2133528745776
2025-01-01,3.355334488493356,0.1313132809328291,10,2558.568687363071
2025-01-02,13.428330585339934,0.5248376036048314,10,2571.997017948411
2025-01-03,-12.598004020763943,-0.4898140990386106,10,2559.399013927647
2025-01-04,-13.593114382785956,-0.5311057130527685,10,2545.805899544861
2025-01-05,-13.503623368533166,-0.5304262736977451,10,2532.3022761763277
2025-01-06,12.856794732526776,0.5077116919841026,10,2545.1590709088546
2025-01-07,23.629278519241048,0.9284008527924046,10,2568.7883494280954
2025-01-08,6.555273661576277,0.255189325466838,10,2575.343623089672
2025-01-09,29.609243852697595,1.149720122287022,10,2604.9528669423694
2025-01-10,6.116511554398862,0.23480315640329705,10,2611.0693784967684
2025-01-11,-0.8062271324938624,-0.0308772773000011,10,2610.2631513642746
2025-01-12,-7.895994363276006,-0.30249802052138314,10,2602.3671570009988
2025-01-13,20.676606895725158,0.7945307348388589,10,2623.0437638967237
2025-01-14,31.23568414963623,1.1908182615768992,10,2654.27944804636
2025-01-15,-8.328586366107366,-0.31377955973089006,10,2645.9508616802527
2025-01-16,1.8222608041412467,0.06886979008310305,10,2647.7731224843938
2025-01-17,-1.7115438335606712,-0.06464087950083643,10,2646.061578650833
2025-01-18,35.73391219386223,1.3504565608817822,10,2681.795490844695
2025-01-19,-6.287004514165496,-0.23443266034373322,10,2675.5084863305296
2025-01-20,38.61814513381394,1.4433946044693313,10,2714.1266314643435
2025-01-21,18.990493732287657,0.6996907775832766,10,2733.117125196631
2025-01-22,-3.20117377749117,-0.11712537849108333,10,2729.91595141914
2025-01-23,-2.699045048691315,-0.09886916288716592,10,2727.2169063704487
2025-01-24,-19.600000000000005,-0.7186813763957233,10,2707.6169063704488
2025-01-25,33.50212531076595,1.2373288566762362,10,2741.119031681215
2025-01-26,14.722092857839279,0.5370833111471907,10,2755.8411245390544
2025-01-27,7.534373757079391,0.2733965209383977,10,2763.3754982961336
2025-01-28,14.564203201079359,0.5270439435414942,10,2777.939701497213
2025-01-29,45.90556326408617,1.6525039488562214,10,2823.845264761299
2025-01-30,8.909970116126114,0.3155261454058205,10,2832.755234877425
2025-01-31,8.613837669307564,0.30407984294768375,10,2841.3690725467327
2025-02-01,52.5784357373648,1.850461323218335,10,2893.9475082840977
2025-02-02,7.382712481228599,0.25510872122231465,10,2901.3302207653264
2025-02-03,-16.080000000000005,-0.5542285357562073,10,2885.2502207653265
2025-02-04,16.438434832485008,0.5697403543781597,10,2901.6886555978117
2025-02-05,-5.776913607386238,-0.19908798954848816,10,2895.9117419904255
2025-02-06,0.5444451470123111,0.01880047444533312,10,2896.4561871374376
2025-02-07,8.46898710135751,0.2923913414940135,10,2904.925174238795
2025-02-08,-4.754080050717604,-0.16365585223596543,10,2900.1710941880774
2025-02-09,-14.819430055354337,-0.5109846824227844,10,2885.3516641327233
2025-02-10,-17.25156109380408,-0.597901507405668,10,2868.1001030389193
