date,asset_close,btc_close,a_ret,b_ret,spread,z,rolling_beta,position,hedged_ret,fee_cost,strategy_ret_net,source,beta_window,z_entry,z_exit,rolling_vol,rolling_corr,drawdown_depth,signal_density,ou_kappa,ou_half_life,ou_sigma,ou_regime,vol_regime,corr_regime,dd_regime,ret_baseline,ret_guard_ou,ret_guard_ou_corr,ret_guard_ou_corr_vol,ret_size_ou_soft,ret_size_ou_corr_soft,ret_size_adaptive,guard_ou_active,guard_ou_corr_active,guard_ou_corr_vol_active,horizon,fold,vol_thr_train_q75
2025-02-14,337.7300109863281,97508.96875,0.03942508010957857,0.009160278803397981,0.19945255219887326,0.3516863913504323,1.3651739585997922,0,0.02691970603366598,0.0,0.0,yahoo_daily,120,2.25,0.75,0.034884294475524366,0.7014747321314795,-0.004484937825000368,7.0,0.0198414614561986,34.93428052616566,0.04906184629196269,medium,mid,mid,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,6m,3,0.04233891076635922
2025-02-18,333.9700012207031,95539.546875,-0.011133182255980256,-0.02019734082153335,0.22306787157541308,0.8175105774922097,1.3601750581504606,0,0.01633873697043354,0.0,0.0,yahoo_daily,120,2.25,0.75,0.03483704998675478,0.7013665788568373,-0.004484937825000368,7.0,0.02221827369102676,31.19716635950366,0.04874356353022731,medium,mid,mid,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,6m,3,0.04233891076635922
2025-02-19,318.6700134277344,96635.609375,-0.045812461409843186,0.011472343504350446,0.15671155638758538,-0.6758184130772662,1.3400273171160355,0,-0.06118571509701149,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.03004090056352065,0.715150540358632,-0.004484937825000368,8.0,0.024913318313324335,27.822354767940766,0.04875360313745343,medium,mid,mid,calm,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,True,True,True,6m,3,0.04233891076635922
2025-02-20,323.9200134277344,98333.9375,0.01647472237355818,0.017574558032842136,0.14332893694215176,-0.9186559963235186,1.3359252268376298,0,-0.007003573053037539,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.027336588972692207,0.6755491129370154,-0.004484937825000368,8.0,0.025718358805951087,26.951454631683372,0.04873521919032019,medium,low,mid,calm,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,True,True,True,6m,3,0.04233891076635922
2025-02-21,299.69000244140625,96125.546875,-0.07480245116664819,-0.02245807176184722,0.10433291220148799,-1.6631179351326872,1.346480782958933,0,-0.04456308911700824,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.02776418777463708,0.6133052914828697,-0.004484937825000368,8.0,0.0286227370291628,24.216663132310497,0.04862956581281824,medium,low,mid,calm,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,True,True,True,6m,3,0.04233891076635922
2025-02-24,282.760009765625,91418.171875,-0.05649168319884579,-0.04897111281063904,0.13184632718686728,-0.9849109651882333,1.3526261570455331,0,0.009747924928452167,0.0,0.0,yahoo_daily,120,2.25,0.75,0.027868516614742486,0.6428301026031382,-0.004484937825000368,8.0,0.026881064074675845,25.785704711479276,0.04856786131153439,medium,low,mid,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,6m,3,0.04233891076635922
2025-02-25,250.50999450683594,88736.171875,-0.11405437171090971,-0.029337712021491935,0.06154789207343647,-2.239032767970037,1.3494150437607557,0,-0.07446562175958772,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.03077273204315723,0.6587869560820313,-0.004484937825000368,8.0,0.029736382791314284,23.309734254645356,0.04866050869837442,medium,mid,mid,calm,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,True,True,True,6m,3,0.04233891076635922
2025-02-26,263.2699890136719,84347.0234375,0.05093606956463259,-0.04946290046952739,0.19777512744849535,0.5774156544863731,1.3723689204387413,0,0.1188174168837668,0.0,0.0,yahoo_daily,120,2.25,0.75,0.03820700892218456,0.4997833406562496,-0.004484937825000368,9.0,0.026506798772527634,26.149788456474866,0.049129932130627524,medium,mid,low,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,6m,3,0.04233891076635922
2025-02-27,240.0500030517578,84704.2265625,-0.08819837782842854,0.004234922709094535,0.09823245089079435,-1.3917666922259793,1.3070915459441563,0,-0.09373380949921294,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.04159968723041989,0.4264632019142904,-0.004484937825000368,10.0,0.027108468270562167,25.569396752403488,0.049441873679092335,medium,high,low,calm,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,True,False,False,6m,3,0.04233891076635922
2025-02-28,255.42999267578125,84373.0078125,0.06406994138095179,-0.003910297790814532,0.167017916902644,0.06146451934442255,1.3063363413368132,0,0.06917810549054187,0.0,0.0,yahoo_daily,120,2.25,0.75,0.04374481224326769,0.34847158068324346,-0.004484937825000368,11.0,0.027237501963563896,25.448265464548875,0.04962264715230358,medium,high,low,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,6m,3,0.04233891076635922
2025-03-03,250.9199981689453,86065.671875,-0.017656479803295877,0.02006167738219755,0.11531575370159164,-0.9688916396453194,1.3004567225451418,0,-0.0437458230205065,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.04398679447216138,0.3396719423104481,-0.004484937825000368,12.0,0.025495264893330757,27.187290795368984,0.04953773708738965,medium,high,low,calm,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,True,False,False,6m,3,0.04233891076635922
2025-03-04,275.1499938964844,87222.1953125,0.09656462579449299,0.013437685575495406,0.18472493353244523,0.6168988610352362,1.295287705441346,0,0.07915895687896726,0.0,0.0,yahoo_daily,120,2.25,0.75,0.046392063391109684,0.2568738947890631,-0.004484937825000368,12.0,0.024109960371491112,28.749411856336316,0.04979563636203457,medium,high,low,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,6m,3,0.04233891076635922
2025-03-05,308.54998779296875,90623.5625,0.12138831414639228,0.03899657851208138,0.2340257627594644,1.657983292811256,1.2944481745282457,0,0.07090926427858113,0.0,0.0,yahoo_daily,120,2.25,0.75,0.04779615284726414,0.40047221926495385,-0.004484937825000368,11.0,0.019081360124958303,36.32587907888772,0.04946714495830249,medium,high,low,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,6m,3,0.04233891076635922
2025-03-06,304.1099853515625,89961.7265625,-0.014389896668495106,-0.007303133084179958,0.23203674813705089,1.5546076848266548,1.3144679891120619,0,-0.004790162009115306,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.04780490063886019,0.39338184607455934,-0.004484937825000368,11.0,0.023113821307317418,29.988428626490567,0.04856066043720988,medium,high,low,calm,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,True,False,False,6m,3,0.04233891076635922
2025-03-07,287.17999267578125,86742.671875,-0.0556706240875634,-0.0357824911826653,0.23692313447619195,1.565101020165788,1.315400314370683,0,-0.00860232393691928,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.04775107249536076,0.4215898407708941,-0.004484937825000368,11.0,0.018991217636179274,36.498301153658694,0.04794049763801294,medium,high,low,calm,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,True,False,False,6m,3,0.04233891076635922
2025-03-10,239.27000427246094,78532.0,-0.16682913025006396,-0.09465551034480402,0.22405838988135418,1.2093747033880773,1.3206762330494621,0,-0.04181984741051381,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.04695604543129035,0.6102779479470596,-0.004484937825000368,11.0,0.01932466767145426,35.868517500243414,0.047994418460723255,medium,high,mid,calm,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,True,True,False,6m,3,0.04233891076635922
2025-03-11,260.5899963378906,82862.2109375,0.08910432433959525,0.05513944554449135,0.2178439195972608,1.018614232915264,1.3502581792559776,0,0.014651836993506237,0.0,0.0,yahoo_daily,120,2.25,0.75,0.046938664040324526,0.6546776907953742,-0.004484937825000368,11.0,0.017516406633533897,39.571311346070544,0.047868394047783425,medium,high,mid,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,6m,3,0.04233891076635922
2025-03-12,262.54998779296875,83722.359375,0.007521361075337296,0.010380466895202334,0.20771855734525158,0.7621257891033052,1.3555683432849068,0,-0.006550071236315952,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.046702201026480636,0.656687210877945,-0.004484937825000368,11.0,0.018576818092125604,37.31248145524763,0.04779210787765426,medium,high,mid,calm,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,True,True,False,6m,3,0.04233891076635922
2025-03-13,263.260009765625,81066.703125,0.002704330625283191,-0.0317197970748182,0.26541249738410855,1.7665876494075268,1.3762435186005457,0,0.04635849576082629,0.0,0.0,yahoo_daily,120,2.25,0.75,0.04728531976518582,0.6444835201908969,-0.004484937825000368,11.0,0.015911914685162995,43.56151941954966,0.047662027263458334,medium,high,mid,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,6m,3,0.04233891076635922
2025-03-14,297.489990234375,83969.1015625,0.1300234718490827,0.03580259620308812,0.327636977872638,2.6105845956427256,1.3677930771694464,-1,0.08105292861780566,0.0,0.0,yahoo_daily,120,2.25,0.75,0.049160576612861794,0.6784790153999272,-0.004484937825000368,11.0,0.012861805870449954,53.89190192587601,0.04773941949622493,medium,high,mid,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,6m,3,0.04233891076635922
2025-03-17,294.2699890136719,84075.6875,-0.010823897698763796,0.001269347123127984,0.31458984618295993,2.1324779134320977,1.3801088490558966,-1,-0.01257573489591637,0.00045,0.01212573489591637,yahoo_daily,120,2.25,0.75,0.049273353136877265,0.6763864389601904,0.0,11.0,0.013553679529443223,51.140886063758025,0.047710976637703545,medium,high,mid,calm,0.01212573489591637,0.01212573489591637,0.01212573489591637,0.0,0.01212573489591637,0.01212573489591637,0.005396446901207971,True,True,False,6m,3,0.04233891076635922
2025-03-18,283.19000244140625,82718.5,-0.03765245178213139,-0.016142449028442418,0.30397518019192216,1.769272492720179,1.3804175127954,-1,-0.015369132443862388,0.0,0.015369132443862388,yahoo_daily,120,2.25,0.75,0.04870707885780828,0.6847659837366249,0.0,11.0,0.012193107736240629,56.84745805204014,0.04736145507905968,medium,high,mid,calm,0.015369132443862388,0.015369132443862388,0.015369132443862388,0.0,0.015369132443862388,0.015369132443862388,0.007681514301154844,True,True,False,6m,3,0.04233891076635922
2025-03-19,304.2300109863281,86854.2265625,0.07429643830479216,0.049997601050550955,0.29240531830577865,1.4879478302333662,1.3835958661597925,-1,0.005119964173343358,0.0,-0.005119964173343358,yahoo_daily,120,2.25,0.75,0.04789211045378316,0.7164754552503905,-0.005119964173343261,10.0,0.01367215850072399,50.69771393618942,0.04665718028055801,medium,high,mid,calm,-0.005119964173343358,-0.005119964173343358,-0.005119964173343358,0.0,-0.005119964173343358,-0.005119964173343358,-0.002567938471323951,True,True,False,6m,3,0.04233891076635922
2025-03-20,302.07000732421875,84167.1953125,-0.007099903310349154,-0.030937253791171848,0.33889509307918875,1.9930950276755843,1.383987213345716,-1,0.035716860352663964,0.0,-0.035716860352663964,yahoo_daily,120,2.25,0.75,0.0481348856819203,0.7087180476526309,-0.04065395548061734,10.0,0.0120151732188738,57.689320655912695,0.046632908337987375,medium,high,mid,calm,-0.035716860352663964,-0.035716860352663964,-0.035716860352663964,0.0,-0.035716860352663964,-0.035716860352663964,-0.019417096001399143,True,True,False,6m,3,0.04233891076635922
2025-03-21,304.0,84043.2421875,0.006389223123730137,-0.0014727011460912154,0.3477783837423818,1.907007706898008,1.3767317523652882,-1,0.008416737553298664,0.0,-0.008416737553298664,yahoo_daily,120,2.25,0.75,0.04762109600255795,0.7139105319011191,-0.048728519360132116,9.0,0.012423767387830607,55.79202820868173,0.04657217958844604,medium,high,mid,calm,-0.008416737553298664,-0.008416737553298664,-0.008416737553298664,0.0,-0.008416737553298664,-0.008416737553298664,-0.0045580930690913325,True,True,False,6m,3,0.04233891076635922
2025-03-24,335.7200012207031,87498.9140625,0.10434210927862875,0.04111778395329413,0.3782819527316841,2.060731546334047,1.3660285285664504,-1,0.04817404336699716,0.0,-0.04817404336699716,yahoo_daily,120,2.25,0.75,0.048253179055864286,0.7333798905729683,-0.09455511292226482,9.0,0.00996559786243955,69.55399867903809,0.046459035771799745,medium,high,mid,elevated,-0.04817404336699716,-0.04817404336699716,-0.04817404336699716,0.0,-0.04817404336699716,-0.04817404336699716,-0.032427044480861235,True,True,False,6m,3,0.04233891076635922
2025-03-25,341.80999755859375,87471.703125,0.018140105789785865,-0.0003109860024155253,0.3967901381577139,2.0392311353719106,1.377300120190344,-1,0.018568426848290284,0.0,-0.018568426848290284,yahoo_daily,120,2.25,0.75,0.04829931092824239,0.7325509216423522,-0.11136780007312608,8.0,0.00976737300396244,70.96556876436975,0.046456713121300515,medium,high,mid,elevated,-0.018568426848290284,-0.018568426848290284,-0.018568426848290284,0.0,-0.018568426848290284,-0.018568426848290284,-0.01267768215103392,True,True,False,6m,3,0.04233891076635922
2025-03-26,329.30999755859375,86900.8828125,-0.03657002454370051,-0.00652577110204744,0.37070461501399876,1.5930103576877288,1.3783859069104638,-1,-0.02757499362491475,0.0,0.02757499362491475,yahoo_daily,120,2.25,0.75,0.048433978112445465,0.7284339325308004,-0.08686377282524871,7.0,0.009004115134056516,76.98115475425624,0.04610407020075169,medium,high,mid,elevated,0.02757499362491475,0.02757499362491475,0.02757499362491475,0.0,0.02757499362491475,0.02757499362491475,0.01993182374932996,True,True,False,6m,3,0.04233891076635922
2025-03-27,324.5899963378906,87177.1015625,-0.014333003114681664,0.003178549412391707,0.3508536553496775,1.276682482119458,1.386403147998144,-1,-0.018739754026089177,0.0,0.018739754026089177,yahoo_daily,120,2.25,0.75,0.048593027910021944,0.7264714059959567,-0.06975182453568285,7.0,0.009346616889798825,74.16022168582374,0.0461149368607738,medium,high,mid,elevated,0.018739754026089177,0.018739754026089177,0.018739754026089177,0.0,0.018739754026089177,0.018739754026089177,0.013010499354110363,True,True,False,6m,3,0.04233891076635922
2025-03-28,289.4100036621094,84353.1484375,-0.10838286167993816,-0.032393289916566204,0.29231554308048935,0.599090864022577,1.387219216860198,0,-0.06344626741035383,0.0,0.06344626741035383,yahoo_daily,120,2.25,0.75,0.050233512735649716,0.7340146937309039,-0.010731050037180001,7.0,0.010463660314894405,66.24328004735504,0.046244194107093024,medium,high,mid,calm,0.06344626741035383,0.06344626741035383,0.06344626741035383,0.0,0.06344626741035383,0.06344626741035383,0.039416434869166836,True,True,False,6m,3,0.04233891076635922
2025-03-31,288.2699890136719,82548.9140625,-0.0039390989738159465,-0.02138905788841794,0.3252559386149665,0.9009010818634482,1.4064154865147127,0,0.026142803282414723,0.00045,-0.00045,yahoo_daily,120,2.25,0.75,0.05022157663134884,0.7292195693282869,-0.011176221064663316,6.0,0.011058207421081984,62.6816946152132,0.04542534291134046,medium,high,mid,calm,-0.00045,-0.00045,-0.00045,0.0,-0.00045,-0.00045,-0.0002638730507386348,True,True,False,6m,3,0.04233891076635922
2025-04-01,306.0199890136719,85169.171875,0.061574220961163384,0.0317418810684309,0.33169650633780456,0.9177249889833243,1.3945819987515682,0,0.017307565016616455,0.0,0.0,yahoo_daily,120,2.25,0.75,0.05023000243176049,0.7382889092835451,-0.011176221064663316,6.0,0.011081742841978326,62.548571144807745,0.045408510011325016,medium,high,mid,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,6m,3,0.04233891076635922
2025-04-02,312.5400085449219,82485.7109375,0.02130586159506964,-0.031507420800550134,0.40739767222456624,1.5810425085137825,1.3981834607644454,0,0.0653590162497445,0.0,0.0,yahoo_daily,120,2.25,0.75,0.04986430355156005,0.7388394247406828,-0.011176221064663316,5.0,0.009111736053426559,76.0719117076795,0.04554562960286218,medium,high,mid,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,6m,3,0.04233891076635922
2025-04-03,282.2799987792969,83102.828125,-0.09681963568921992,0.007481504135517403,0.29284816079852316,0.361668015310893,1.3819825912753452,0,-0.10715894416105948,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.054103107727729846,0.6999838633114157,-0.011176221064663316,5.0,0.011597482357135456,59.76703901890225,0.04602729962458576,medium,high,mid,calm,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,True,True,False,6m,3,0.04233891076635922
2025-04-04,293.6099853515625,83843.8046875,0.04013740477986927,0.008916382019940938,0.3170563769551791,0.5648793009933474,1.3815366282020305,0,0.027819096428278855,0.0,0.0,yahoo_daily,120,2.25,0.75,0.0534239257527274,0.6990680066957004,-0.011176221064663316,5.0,0.011724858404572552,59.117744252640726,0.04596279885190439,medium,high,mid,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,6m,3,0.04233891076635922
2025-04-07,268.1400146484375,79235.3359375,-0.08674763112238093,-0.05496492874072856,0.3227633645096164,0.5767880887057469,1.381138909335009,0,-0.010833429389734597,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.0535256396375683,0.7092783170165938,-0.011176221064663316,5.0,0.013557953694128709,51.124763824802976,0.04549268093862925,medium,high,mid,calm,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,True,True,False,6m,3,0.04233891076635922
2025-04-08,237.9499969482422,76271.953125,-0.11259049769120777,-0.03739976334343409,0.26834526377808476,-0.13099634395401713,1.3582446551830478,0,-0.06179246902487754,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.052908787368899125,0.7169758250074447,-0.011176221064663316,6.0,0.01527043017451436,45.39146393641063,0.04561272823516424,medium,high,mid,calm,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,True,True,False,6m,3,0.04233891076635922
2025-04-09,296.8599853515625,82573.953125,0.2475729739813115,0.0826253916648998,0.35410161836309406,0.8931856021263189,1.4363791491024258,0,0.12889158420742808,0.0,0.0,yahoo_daily,120,2.25,0.75,0.053668154045633874,0.82486026250569,-0.011176221064663316,6.0,0.013527084865634292,51.24143061458078,0.04634118134534055,medium,high,high,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,6m,3,0.04233891076635922
2025-04-10,272.3399963378906,79626.140625,-0.08259782464326937,-0.0356990599146636,0.3299113216322356,0.5414796879802373,1.5203401569219703,0,-0.02832311029064289,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.05065620378267669,0.8533651930945952,-0.011176221064663316,5.0,0.012957988562490625,53.49188087465922,0.04625930791771289,medium,high,high,calm,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,True,True,False,6m,3,0.04233891076635922
2025-04-11,299.9800109863281,83404.8359375,0.10149083873139486,0.04745546227457886,0.3474756307123368,0.7400793421266252,1.5299626531331,0,0.028885753764122446,0.0,0.0,yahoo_daily,120,2.25,0.75,0.049547317546526644,0.8674088570404422,-0.011176221064663316,4.0,0.012482916328783955,55.527663752871554,0.046297720248142736,medium,high,high,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,6m,3,0.04233891076635922
2025-04-14,311.45001220703125,84542.390625,0.03823588506110798,0.013638953601592618,0.36188680176525345,0.9523956616159127,1.5387590637317723,0,0.017248821586840237,0.0,0.0,yahoo_daily,120,2.25,0.75,0.04857680518295728,0.8792020104594889,-0.011176221064663316,3.0,0.01211468675063061,57.215443934104584,0.04631345190873541,medium,high,high,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,6m,3,0.04233891076635922
2025-04-15,310.7200012207031,83668.9921875,-0.0023439106043214863,-0.01033089354397465,0.37725710449840033,1.1693387935383563,1.5314151835713563,0,0.013476976628780592,0.0,0.0,yahoo_daily,120,2.25,0.75,0.04681962647113264,0.8838148117304758,-0.011176221064663316,2.0,0.012427727571298704,55.77424968348506,0.046275044137731564,medium,high,high,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,6m,3,0.04233891076635922
2025-04-16,311.6600036621094,84033.8671875,0.0030252395652463626,0.004360934564412222,0.3728538670235917,1.024695974836595,1.5351131582943365,0,-0.00366928846704342,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.04533244241255278,0.8785410005412717,-0.011176221064663316,2.0,0.014102577407006359,49.150390070936965,0.046008511145653554,medium,high,high,calm,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,True,True,False,6m,3,0.04233891076635922
2025-04-17,317.20001220703125,84895.75,0.01777580850871119,0.01025637449930672,0.37306450342739517,0.9692349452467148,1.5350543998716681,0,0.0020317157068188325,0.0,0.0,yahoo_daily,120,2.25,0.75,0.045294938176803,0.8783147010659875,-0.011176221064663316,2.0,0.01424348079997642,48.66417066824654,0.04600515317281444,medium,high,high,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,6m,3,0.04233891076635922
2025-04-21,317.760009765625,87518.90625,0.001765439902405408,0.030898557937234727,0.3229111132447162,-0.030780434957309023,1.534230898364941,0,-0.04564008239981941,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.046201213290180905,0.8639736613880897,-0.011176221064663316,3.0,0.01626916343834394,42.60496756251787,0.04600280772394021,medium,high,high,calm,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,True,True,False,6m,3,0.04233891076635922
2025-04-22,343.0299987792969,93441.890625,0.07952539097764588,0.06767662701452015,0.2877103659811757,-0.8182978378150629,1.5136739714836052,0,-0.02291495781203748,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.04567035871714169,0.8313415648506106,-0.011176221064663316,3.0,0.017951636390927637,38.61192180286398,0.04591976360092152,medium,high,high,calm,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,True,True,False,6m,3,0.04233891076635922
2025-04-23,345.7300109863281,93699.109375,0.007871067302100299,0.0027527134594511615,0.29086073148998004,-0.8783959836217824,1.5073637611675346,0,0.0037217267884454997,0.0,0.0,yahoo_daily,120,2.25,0.75,0.04563721677015936,0.8261115443468132,-0.011176221064663316,3.0,0.016325402368557788,42.45819887998136,0.04580356449208655,medium,high,high,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,6m,3,0.04233891076635922
2025-04-24,350.3399963378906,93943.796875,0.013334061854829216,0.0026114175645013393,0.29965720736956314,-0.8666986991240415,1.502246215462108,0,0.009411069701565803,0.0,0.0,yahoo_daily,120,2.25,0.75,0.04559105599103963,0.8269231707508086,-0.011176221064663316,3.0,0.015892716257228268,43.61414180818151,0.04580697847609118,medium,high,high,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,6m,3,0.04233891076635922
2025-04-25,368.7099914550781,94720.5,0.052434764255321564,0.008267742531563593,0.336716103188861,0.06383415706264228,1.5161042502504807,0,0.03990000466324133,0.0,0.0,yahoo_daily,120,2.25,0.75,0.04540645061060989,0.837830735214035,-0.011176221064663316,4.0,0.015652660212227516,44.283027367991664,0.045862013650013043,medium,high,high,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,6m,3,0.04233891076635922
2025-04-28,369.25,94978.75,0.0014645888569246868,0.002726442533559359,0.33353443178963094,-0.032049094985945395,1.5155694288903254,0,-0.002667524096564163,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.04310497211803609,0.8349989370107849,-0.011176221064663316,5.0,0.016595904129005343,41.76615960009696,0.045804841972569794,medium,high,high,calm,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,True,True,False,6m,3,0.04233891076635922
2025-04-29,381.45001220703125,94284.7890625,0.0330399788951421,-0.007306486319308303,0.3785515065755183,1.1634450401836272,1.5232392229154155,0,0.04416950543840739,0.0,0.0,yahoo_daily,120,2.25,0.75,0.04366132016842183,0.8280564174841692,-0.011176221064663316,6.0,0.01458420058420132,47.527265999811696,0.04584095195929541,medium,high,high,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,6m,3,0.04233891076635922
2025-04-30,380.1099853515625,94207.3125,-0.003512981550886529,-0.0008217291810309613,0.3764348488201108,1.0327694630709539,1.5152392374520374,0,-0.0022678652532290883,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.043521985521730366,0.8256068818040332,-0.011176221064663316,6.0,0.014687155991250578,47.19410490178401,0.045840071907029094,medium,high,high,calm,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,True,True,False,6m,3,0.04233891076635922
2025-05-01,381.6000061035156,96492.3359375,0.003919972664161886,0.02425526614507767,0.3394597167502216,-0.037754607050633514,1.5164258609714827,0,-0.032861340182979974,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.0440627674986009,0.8143542947448481,-0.011176221064663316,7.0,0.0184367292648708,37.595994962114155,0.04524148569149631,medium,high,high,calm,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,True,True,False,6m,3,0.04233891076635922
2025-05-02,394.3699951171875,96910.0703125,0.03346433126158743,0.0043291974532626565,0.36500630519169874,0.6631956042032676,1.5131342325554349,0,0.0269136743955639,0.0,0.0,yahoo_daily,120,2.25,0.75,0.04387025066818552,0.8229958732587181,-0.011176221064663316,8.0,0.017625818825600305,39.325672606664725,0.045280462412273785,medium,high,high,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,6m,3,0.04233891076635922
2025-05-05,386.5299987792969,94748.0546875,-0.019879799262012776,-0.022309504244793943,0.3834189464410622,1.1264969122460198,1.5184805869630293,0,0.013996749838476125,0.0,0.0,yahoo_daily,120,2.25,0.75,0.04390457420454497,0.8224646908834182,-0.011176221064663316,8.0,0.015253068077563409,45.443131639826234,0.045111432522504546,medium,high,high,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,6m,3,0.04233891076635922
2025-05-06,385.6000061035156,96802.4765625,-0.002406003877366003,0.02168299794413664,0.34441255288489714,0.07638689077753909,1.5157502219386523,0,-0.03527201282348646,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.04361717470900031,0.8036572898036894,-0.011176221064663316,8.0,0.0164817923109623,42.05532793292888,0.04514323226251835,medium,high,high,calm,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,True,True,False,6m,3,0.04233891076635922
2025-05-07,392.4800109863281,97032.3203125,0.017842336031928197,0.0023743581586117557,0.35805154867574984,0.5186419354055519,1.5108507951097376,0,0.014255035120114333,0.0,0.0,yahoo_daily,120,2.25,0.75,0.04356328205750161,0.8044250047939541,-0.011176221064663316,8.0,0.015576793410722939,44.49870793579302,0.045139314853609065,medium,high,high,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,6m,3,0.04233891076635922
2025-05-08,414.3800048828125,103241.4609375,0.05579900449311603,0.06399043746457878,0.3065276169634128,-0.9324941754428545,1.486592805920476,0,-0.03932871948943088,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.04387663590114263,0.7917921232609325,-0.011176221064663316,9.0,0.01643592401577343,42.17269317470301,0.045197423538827934,medium,high,high,calm,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,True,True,False,6m,3,0.04233891076635922
2025-05-09,416.0299987792969,102970.8515625,0.003981837629812857,-0.002621130818400763,0.3149792675127072,-0.6458768844993952,1.468089902124263,0,0.007829893316453722,0.0,0.0,yahoo_daily,120,2.25,0.75,0.043750088979352106,0.7921841615550262,-0.011176221064663316,9.0,0.01636589357347801,42.35315214827225,0.045201032067629966,medium,high,high,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,6m,3,0.04233891076635922
