beta_window,z_entry,z_exit,z_window,vol_window,quantile_lookback,min_history,mode,oos_ratio,split_date,is_return,is_sharpe,is_mdd,oos_return,oos_sharpe,oos_mdd,full_return,full_sharpe,full_mdd,oos_active_ratio
120,2.0,0.75,30,20,252,126,regime_weighted,0.8,2025-05-16,0.8592437268879507,0.8867796994092912,-0.4181029083133989,-0.16246684862551242,-1.4752636917776814,-0.17201442333714057,0.5571782577537143,0.6057490818714933,-0.4181029083133989,0.4528301886792453
120,2.25,0.75,30,30,252,84,regime_weighted,0.8,2025-05-16,0.6776262869401255,0.8226730210550418,-0.3597563303504201,-0.15740029455598858,-1.479859853070421,-0.16814185879431154,0.41356741522088103,0.5327901625740482,-0.3597563303504201,0.35377358490566035
120,2.25,0.75,30,30,252,126,regime_weighted,0.8,2025-05-16,0.8414017750910294,0.9760059296746675,-0.3597563303504202,-0.15740029455598858,-1.479859853070421,-0.16814185879431154,0.5515645932957824,0.6519735191364474,-0.3597563303504202,0.35377358490566035
60,2.0,1.0,30,40,126,84,high_only,0.8,2025-05-16,-0.26446912068075856,-0.27987853554500913,-0.48062013743987164,-0.1478000496776527,-1.483392081447762,-0.17106604371277068,-0.37318062118358974,-0.4219965717007291,-0.48062013743987164,0.08962264150943396
60,2.0,1.0,30,40,126,126,high_only,0.8,2025-05-16,-0.08967870824254776,0.007552864428565602,-0.41600428406343337,-0.1478000496776527,-1.483392081447762,-0.17106604371277068,-0.22422424038692412,-0.18083826863930175,-0.41600428406343337,0.08962264150943396
60,2.25,1.0,30,40,126,84,high_only,0.8,2025-05-16,-0.137702518009723,-0.08927632910195385,-0.40983475178199436,-0.1478000496776527,-1.483392081447762,-0.17106604371277068,-0.2651501286848007,-0.27224122845532867,-0.40983475178199436,0.08962264150943396
60,2.25,1.0,30,40,126,126,high_only,0.8,2025-05-16,0.06721251242517656,0.23326254274992314,-0.35036292772975,-0.1478000496776527,-1.483392081447762,-0.17106604371277068,-0.09052154992787709,-0.005294761188396178,-0.35036292772975,0.08962264150943396
90,2.25,1.0,30,30,252,84,regime_weighted,0.8,2025-05-16,0.10625403470617911,0.2936733571396239,-0.3572010981544531,-0.15156368547669585,-1.4878270758308938,-0.1687658763488722,-0.06141390386735357,0.08411166712972666,-0.3572010981544531,0.3160377358490566
90,2.25,1.0,30,30,252,126,regime_weighted,0.8,2025-05-16,0.5743316956595965,0.7826031518062455,-0.357201098154453,-0.15156368547669585,-1.4878270758308938,-0.1687658763488722,0.3357201817026527,0.48661458465681456,-0.357201098154453,0.3160377358490566
90,2.25,0.75,30,30,252,84,regime_weighted,0.8,2025-05-16,0.1678959547516179,0.36253522804879834,-0.3572010981544532,-0.15479398927005306,-1.4887132824991574,-0.16645320347136916,-0.01288731913674257,0.14026342910124145,-0.3572010981544532,0.35377358490566035
90,2.25,0.75,30,30,252,126,regime_weighted,0.8,2025-05-16,0.6620555144790483,0.8563237062997265,-0.357201098154453,-0.15479398927005306,-1.4887132824991574,-0.16645320347136916,0.40477931100454545,0.5457172386557767,-0.357201098154453,0.35377358490566035
120,1.75,0.75,30,30,252,84,high_only,0.8,2025-05-16,0.15724354169919397,0.35354002299823956,-0.4378164226618496,-0.14695483743413817,-1.4959836625423002,-0.14695483743413817,-0.012818994842917264,0.16708510562757464,-0.4378164226618496,0.05188679245283019
120,1.75,0.75,30,30,252,126,high_only,0.8,2025-05-16,0.27010320651079756,0.4567477569899019,-0.4378164226618497,-0.14695483743413817,-1.4959836625423002,-0.14695483743413817,0.08345539627342591,0.25101693826416904,-0.4378164226618497,0.05188679245283019
120,1.75,1.0,30,30,252,84,high_only,0.8,2025-05-16,0.2981162707107472,0.480831361088503,-0.4410345461218508,-0.14695483743413817,-1.4959836625423002,-0.14695483743413817,0.10735180517783993,0.272881034374226,-0.4410345461218508,0.05188679245283019
120,1.75,1.0,30,30,252,126,high_only,0.8,2025-05-16,0.4247144861423837,0.5940938857685509,-0.44103454612185045,-0.14695483743413817,-1.4959836625423002,-0.14695483743413817,0.21534580044126828,0.36445809003259827,-0.44103454612185045,0.05188679245283019
120,2.0,0.75,30,30,252,84,high_only,0.8,2025-05-16,0.4594951508260432,0.614723811129976,-0.4183124101215687,-0.14695483743413817,-1.4959836625423002,-0.14695483743413817,0.2450152782004893,0.3878483102995004,-0.4183124101215687,0.05188679245283019
120,2.0,0.75,30,30,252,126,high_only,0.8,2025-05-16,0.6018317701987721,0.7355806498093435,-0.4183124101215687,-0.14695483743413817,-1.4959836625423002,-0.14695483743413817,0.36643484281237426,0.48544107311279394,-0.4183124101215687,0.05188679245283019
120,2.0,1.0,30,30,252,84,high_only,0.8,2025-05-16,0.48320841009105875,0.6495524360414082,-0.421642180955933,-0.14695483743413817,-1.4959836625423002,-0.14695483743413817,0.26524375930518085,0.4077593683398305,-0.421642180955933,0.05188679245283019
120,2.0,1.0,30,30,252,126,high_only,0.8,2025-05-16,0.6278576545904846,0.7823345495742455,-0.42164218095593287,-0.14695483743413817,-1.4959836625423002,-0.14695483743413817,0.3886360975942229,0.5136369911387023,-0.42164218095593287,0.05188679245283019
120,2.25,0.75,30,30,252,84,high_only,0.8,2025-05-16,0.48755826861846074,0.6805715679762363,-0.3597563303504201,-0.14695483743413817,-1.4959836625423002,-0.14695483743413817,0.26895438507982683,0.41827967204980454,-0.3597563303504201,0.05188679245283019
120,2.25,0.75,30,30,252,126,high_only,0.8,2025-05-16,0.63263173114779,0.8322987950794045,-0.3597563303504202,-0.14695483743413817,-1.4959836625423002,-0.14695483743413817,0.39270860050715073,0.5367131674403542,-0.3597563303504202,0.05188679245283019
120,2.25,1.0,30,30,252,84,high_only,0.8,2025-05-16,0.4147521674558967,0.6158812121683168,-0.3597563303504202,-0.14695483743413817,-1.4959836625423002,-0.14695483743413817,0.20684749267782143,0.3615223925886333,-0.3597563303504202,0.05188679245283019
120,2.25,1.0,30,30,252,126,high_only,0.8,2025-05-16,0.5527252471553665,0.7645229758721556,-0.3597563303504202,-0.14695483743413817,-1.4959836625423002,-0.14695483743413817,0.3245447608797676,0.4773365291916537,-0.3597563303504202,0.05188679245283019
60,2.0,1.0,30,40,252,84,regime_weighted,0.8,2025-05-16,0.24485847788033266,0.4461018178905571,-0.39029351058768436,-0.10423952953192961,-1.501517290028717,-0.12135338669686213,0.11509501581225212,0.27235430259129967,-0.39029351058768436,0.41509433962264153
60,2.0,1.0,30,40,252,126,regime_weighted,0.8,2025-05-16,0.4443902893535947,0.6500758536612012,-0.39029351058768424,-0.10423952953192961,-1.501517290028717,-0.12135338669686213,0.2938277251308883,0.4463128891524465,-0.39029351058768424,0.41509433962264153
60,2.0,0.75,30,30,126,84,high_only,0.8,2025-05-16,-0.02651689145767211,0.13962547033389436,-0.4406139407679619,-0.16752580049080512,-1.501790697154853,-0.17106604371277068,-0.18960042848050263,-0.0597831889001294,-0.4406139407679619,0.10377358490566038
60,2.0,0.75,30,30,126,126,high_only,0.8,2025-05-16,0.24524709355176655,0.4444989801525539,-0.4124545104125553,-0.16752580049080512,-1.501790697154853,-0.17106604371277068,0.03663607739565844,0.19145646672875152,-0.4124545104125553,0.10377358490566038
60,2.25,0.75,30,30,126,84,high_only,0.8,2025-05-16,0.1505960200347889,0.34455445962695674,-0.3646879570644638,-0.16752580049080512,-1.501790697154853,-0.17106604371277068,-0.04215849926307336,0.09288419153547664,-0.3646879570644638,0.10377358490566038
60,2.25,0.75,30,30,126,126,high_only,0.8,2025-05-16,0.4725263006190108,0.711843714327003,-0.3503629277297501,-0.16752580049080512,-1.501790697154853,-0.17106604371277068,0.2258401533640475,0.38795332108501546,-0.3503629277297501,0.10377358490566038
60,2.0,1.0,30,20,252,84,regime_weighted,0.8,2025-05-16,-0.04478513596835376,0.12734822499025936,-0.45037470372396426,-0.15957488423123645,-1.508685449275363,-0.19132056029916777,-0.19721343731216,-0.05497769891977102,-0.45037470372396426,0.41509433962264153
60,2.0,1.0,30,20,252,126,regime_weighted,0.8,2025-05-16,0.4421051030052121,0.6278095109957963,-0.4177338602805416,-0.15957488423123645,-1.508685449275363,-0.19132056029916777,0.2119813481438806,0.3640254208602128,-0.4177338602805416,0.41509433962264153
90,1.75,0.5,30,30,252,84,high_only,0.8,2025-05-16,-0.42861981755593126,-0.3280323233333407,-0.6816119470295218,-0.14458625264468072,-1.5105699409769868,-0.14458625264468072,-0.5112335369709533,-0.4147227323146405,-0.6816119470295218,0.04245283018867924
90,1.75,0.5,30,30,252,126,high_only,0.8,2025-05-16,0.17624556725284268,0.3701274454939215,-0.44384002527161426,-0.14458625264468072,-1.5105699409769868,-0.14458625264468072,0.006176628493837377,0.18033948187258436,-0.44384002527161426,0.04245283018867924
90,1.75,0.75,30,30,252,84,high_only,0.8,2025-05-16,-0.21373124605932992,-0.083467276074535,-0.5596983240248328,-0.14458625264468072,-1.5105699409769868,-0.14458625264468072,-0.32741489876321406,-0.21807944189481673,-0.5596983240248328,0.04245283018867924
90,1.75,0.75,30,30,252,126,high_only,0.8,2025-05-16,0.11841183315625536,0.30905184652905354,-0.45684347032452044,-0.14458625264468072,-1.5105699409769868,-0.14458625264468072,-0.0432951427132755,0.11344809295280425,-0.45684347032452044,0.04245283018867924
90,1.75,1.0,30,30,252,84,high_only,0.8,2025-05-16,-0.1474979450959112,-0.000672462058690519,-0.5607981234118993,-0.14458625264468072,-1.5105699409769868,-0.14458625264468072,-0.27075802258638326,-0.14887003336759508,-0.5607981234118993,0.04245283018867924
90,1.75,1.0,30,30,252,126,high_only,0.8,2025-05-16,0.2126240311804406,0.4084403966875373,-0.4582001838030577,-0.14458625264468072,-1.5105699409769868,-0.14458625264468072,0.03729526664517402,0.19557540707200038,-0.4582001838030577,0.04245283018867924
90,2.0,0.5,30,30,252,84,high_only,0.8,2025-05-16,-0.3883879296837216,-0.29086484030014564,-0.6707215076391689,-0.14458625264468072,-1.5105699409769868,-0.14458625264468072,-0.4768186270030075,-0.3867723621519785,-0.6707215076391689,0.04245283018867924
90,2.0,0.5,30,30,252,126,high_only,0.8,2025-05-16,0.25906709524052807,0.44893474107301407,-0.42481661519196123,-0.14458625264468072,-1.5105699409769868,-0.14458625264468072,0.07702330211147657,0.24072221145679135,-0.42481661519196123,0.04245283018867924
90,2.0,0.75,30,30,252,84,high_only,0.8,2025-05-16,-0.1629716215144209,-0.02409396249026771,-0.5446378383346773,-0.14458625264468072,-1.5105699409769868,-0.14458625264468072,-0.2839944181169044,-0.1700952132497473,-0.5446378383346773,0.04245283018867924
90,2.0,0.75,30,30,252,126,high_only,0.8,2025-05-16,0.19061381810487665,0.3858384056758384,-0.4382648421042785,-0.14458625264468072,-1.5105699409769868,-0.14458625264468072,0.018467427798116942,0.17483347490022247,-0.4382648421042785,0.04245283018867924
90,2.0,1.0,30,30,252,84,high_only,0.8,2025-05-16,-0.17420694412391946,-0.05835012874750252,-0.5457752562770086,-0.14458625264468072,-1.5105699409769868,-0.14458625264468072,-0.2936052675330414,-0.20652301869750744,-0.5457752562770086,0.04245283018867924
90,2.0,1.0,30,30,252,126,high_only,0.8,2025-05-16,0.1746323643172083,0.371248544806036,-0.43966796186524437,-0.14458625264468072,-1.5105699409769868,-0.14458625264468072,0.004796672525421819,0.15276407263109343,-0.43966796186524437,0.04245283018867924
90,2.25,0.5,30,30,252,84,high_only,0.8,2025-05-16,-0.3276986833555938,-0.25341339165053206,-0.6270605513393432,-0.14458625264468072,-1.5105699409769868,-0.14458625264468072,-0.4249042113772934,-0.36541095241321303,-0.6270605513393432,0.04245283018867924
90,2.25,0.5,30,30,252,126,high_only,0.8,2025-05-16,0.38467363638292684,0.5895703067750121,-0.357201098154453,-0.14458625264468072,-1.5105699409769868,-0.14458625264468072,0.1844688641624357,0.34018558580977953,-0.357201098154453,0.04245283018867924
90,2.25,0.75,30,30,252,84,high_only,0.8,2025-05-16,-0.07991469064110435,0.05021845500674712,-0.48425871275462884,-0.14458625264468072,-1.5105699409769868,-0.14458625264468072,-0.212946377634729,-0.12428791897119808,-0.48425871275462884,0.04245283018867924
90,2.25,0.75,30,30,252,126,high_only,0.8,2025-05-16,0.309391351163931,0.5344116623947279,-0.3572010981544531,-0.14458625264468072,-1.5105699409769868,-0.14458625264468072,0.12007136245378325,0.27533051513305373,-0.3572010981544531,0.04245283018867924
90,2.25,1.0,30,30,252,84,high_only,0.8,2025-05-16,-0.09970629078048232,0.02087177068230281,-0.48554694757758476,-0.14458625264468072,-1.5105699409769868,-0.14458625264468072,-0.22987638447611236,-0.15010869017731376,-0.48554694757758476,0.04245283018867924
90,2.25,1.0,30,30,252,126,high_only,0.8,2025-05-16,0.28122553894565616,0.5034240232539774,-0.357201098154453,-0.14458625264468072,-1.5105699409769868,-0.14458625264468072,0.0959779394768423,0.24806795225653866,-0.357201098154453,0.04245283018867924
90,1.75,1.0,30,30,126,84,high_only,0.8,2025-05-16,0.03915101564878287,0.22460872132328105,-0.4698658810119134,-0.16317841668248034,-1.5122779441036376,-0.17862152517134877,-0.13041600177877744,0.024840590836220963,-0.4698658810119134,0.12264150943396226
90,1.75,1.0,30,30,126,126,high_only,0.8,2025-05-16,0.47811901021522396,0.6604552305122992,-0.4457284005262254,-0.16317841668248034,-1.5122779441036376,-0.17862152517134877,0.23692189046002876,0.38602388156932305,-0.4457284005262254,0.12264150943396226
90,2.25,0.5,30,20,252,84,regime_weighted,0.8,2025-05-16,-0.1004730883013315,0.0811686306003983,-0.5166608711135292,-0.16061332530089045,-1.5123901509529267,-0.17707540988486414,-0.24494909678689458,-0.08457693951095198,-0.5166608711135292,0.42924528301886794
90,2.25,0.5,30,20,252,126,regime_weighted,0.8,2025-05-16,0.5602327997613008,0.7191693734167806,-0.3572010981544531,-0.16061332530089045,-1.5123901509529267,-0.17707540988486414,0.30963862154812016,0.44572895254172407,-0.3572010981544531,0.42924528301886794
60,2.0,0.75,30,30,252,84,regime_weighted,0.8,2025-05-16,0.24197910218562946,0.43262347508682203,-0.4122428988110832,-0.15914673816190028,-1.5164387899273923,-0.16917061758378038,0.044322179207541224,0.21354689667990992,-0.4122428988110832,0.4528301886792453
60,2.0,0.75,30,30,252,126,regime_weighted,0.8,2025-05-16,0.6746000342618104,0.7985538889461175,-0.4122428988110832,-0.15914673816190028,-1.5164387899273923,-0.16917061758378038,0.4080929010832368,0.5198056495482634,-0.4122428988110832,0.4528301886792453
60,2.25,0.75,30,30,252,84,regime_weighted,0.8,2025-05-16,0.22751912278108088,0.4284998200976117,-0.35036292772975,-0.15771586481597077,-1.5221148786299425,-0.17306483516255622,0.033919882753520536,0.1877706577333099,-0.35036292772975,0.35377358490566035
60,2.25,0.75,30,30,252,126,regime_weighted,0.8,2025-05-16,0.6559154198236055,0.8574860790902018,-0.35036292772975,-0.15771586481597077,-1.5221148786299425,-0.17306483516255622,0.394751287324024,0.5399609822868249,-0.35036292772975,0.35377358490566035
60,2.25,0.5,30,20,252,84,regime_weighted,0.8,2025-05-16,-0.12845135932235008,0.040870981558713604,-0.5230288440865598,-0.16330489565556738,-1.5398680985674755,-0.18226707788802154,-0.2707795191469651,-0.12549534542341015,-0.5230288440865598,0.42924528301886794
60,2.25,0.5,30,20,252,126,regime_weighted,0.8,2025-05-16,0.5284093615988097,0.6987998192541965,-0.35036292772974986,-0.16330489565556738,-1.5398680985674755,-0.18226707788802154,0.27881263028392445,0.42204550809115826,-0.35036292772974986,0.42924528301886794
60,2.25,1.0,30,40,126,84,regime_weighted,0.8,2025-05-16,0.1707001094846432,0.37145470515262025,-0.35036292772975,-0.1605469857454911,-1.5401134719751044,-0.19041395085462665,-0.017252264305033016,0.11594437746252235,-0.35036292772975,0.3160377358490566
60,2.25,1.0,30,40,126,126,regime_weighted,0.8,2025-05-16,0.3583454665176431,0.5985875982395632,-0.3503629277297502,-0.1605469857454911,-1.5401134719751044,-0.19041395085462665,0.14026719626718243,0.29865555707828867,-0.3503629277297502,0.3160377358490566
120,2.25,1.0,30,30,126,84,regime_weighted,0.8,2025-05-16,0.6283492976429466,0.8059915471328162,-0.3597563303504202,-0.17188197943527328,-1.542821184089073,-0.1995639468593049,0.34846539715203906,0.48777501397880624,-0.3597563303504202,0.3160377358490566
120,2.25,1.0,30,30,126,126,regime_weighted,0.8,2025-05-16,0.787314201315306,0.9688923235596545,-0.3597563303504202,-0.17188197943527328,-1.542821184089073,-0.1995639468593049,0.4801070985204565,0.6107582672006528,-0.3597563303504202,0.3160377358490566
120,2.25,0.5,30,20,252,84,regime_weighted,0.8,2025-05-16,0.3358888005103704,0.5093964414647073,-0.4384018724479031,-0.16809500804713262,-1.5516908990693372,-0.1824305144311088,0.11133256183850548,0.28000000126526364,-0.4384018724479031,0.42924528301886794
120,2.25,0.5,30,20,252,126,regime_weighted,0.8,2025-05-16,0.7825262742674612,0.8665516105455385,-0.3597563303504201,-0.16809500804713262,-1.5516908990693372,-0.1824305144311088,0.48289250585024757,0.5699921960352871,-0.3597563303504201,0.42924528301886794
60,1.75,0.5,30,30,252,84,high_only,0.8,2025-05-16,-0.41675945676796944,-0.33557785179428307,-0.6731296628934745,-0.14779961401694963,-1.5537562192563323,-0.14779961401694963,-0.5029621839366996,-0.4289026271727301,-0.6731296628934745,0.04245283018867924
60,1.75,0.5,30,30,252,126,high_only,0.8,2025-05-16,0.016006357827397233,0.20353350554421687,-0.43059112652720055,-0.14779961401694963,-1.5537562192563323,-0.14779961401694963,-0.13415898969825923,0.02787278332549024,-0.43059112652720055,0.04245283018867924
60,1.75,0.75,30,30,252,84,high_only,0.8,2025-05-16,-0.20818201135484538,-0.094431249707733,-0.5548594949144985,-0.14779961401694963,-1.5537562192563323,-0.14779961401694963,-0.3252124044482767,-0.23718297953355225,-0.5548594949144985,0.04245283018867924
60,1.75,0.75,30,30,252,126,high_only,0.8,2025-05-16,0.012867136912947164,0.18533269467584532,-0.43059112652720055,-0.14779961401694963,-1.5537562192563323,-0.14779961401694963,-0.13683423497323943,-0.0016375848900114373,-0.43059112652720055,0.04245283018867924
60,1.75,1.0,30,30,252,84,high_only,0.8,2025-05-16,-0.14130095174430546,-0.00845671465212794,-0.5575489003544084,-0.14779961401694963,-1.5537562192563323,-0.14779961401694963,-0.26821633963321934,-0.1659515289037729,-0.5575489003544084,0.04245283018867924
60,1.75,1.0,30,30,252,126,high_only,0.8,2025-05-16,0.09841915560014791,0.28398608699919115,-0.43403132418244816,-0.14779961401694963,-1.5537562192563323,-0.14779961401694963,-0.06392677162637794,0.07936903897608506,-0.43403132418244816,0.04245283018867924
60,2.0,0.5,30,30,252,84,high_only,0.8,2025-05-16,-0.38606403989809057,-0.31280383533155515,-0.662566455946825,-0.14779961401694963,-1.5537562192563323,-0.14779961401694963,-0.47680353783227813,-0.4138130531625672,-0.662566455946825,0.04245283018867924
60,2.0,0.5,30,30,252,126,high_only,0.8,2025-05-16,0.0694778440912589,0.2556333934372744,-0.41218999591071526,-0.14779961401694963,-1.5537562192563323,-0.14779961401694963,-0.08859056846510871,0.06532540808202521,-0.41218999591071526,0.04245283018867924
60,2.0,0.75,30,30,252,84,high_only,0.8,2025-05-16,-0.1605784526032218,-0.037026903146441935,-0.5404742456527342,-0.14779961401694963,-1.5537562192563323,-0.14779961401694963,-0.28464463330597634,-0.19126160773918152,-0.5404742456527342,0.04245283018867924
60,2.0,0.75,30,30,252,126,high_only,0.8,2025-05-16,0.07376002006419413,0.25473115582717676,-0.41218999591071526,-0.14779961401694963,-1.5537562192563323,-0.14779961401694963,-0.08494129644812587,0.05342861330115929,-0.41218999591071526,0.04245283018867924
60,2.0,1.0,30,30,252,84,high_only,0.8,2025-05-16,-0.1730605892869369,-0.07589690827417277,-0.5432505624547357,-0.14779961401694963,-1.5537562192563323,-0.14779961401694963,-0.29528191500573153,-0.2328179805810843,-0.5432505624547357,0.04245283018867924
60,2.0,1.0,30,30,252,126,high_only,0.8,2025-05-16,0.05779328752377433,0.2305782672497949,-0.41574136767888914,-0.14779961401694963,-1.5537562192563323,-0.14779961401694963,-0.09854815208195988,0.0224392117631204,-0.41574136767888914,0.04245283018867924
60,2.25,0.5,30,30,252,84,high_only,0.8,2025-05-16,-0.32056843346713393,-0.26437225712406426,-0.6167662910267914,-0.14779961401694963,-1.5537562192563323,-0.14779961401694963,-0.42098815675162304,-0.38355233559750795,-0.6167662910267914,0.04245283018867924
60,2.25,0.5,30,30,252,126,high_only,0.8,2025-05-16,0.18415217413640472,0.3823749529482418,-0.35036292772975,-0.14779961401694963,-1.5537562192563323,-0.14779961401694963,0.00913493986171221,0.15381330122551373,-0.35036292772975,0.04245283018867924
60,2.25,0.75,30,30,252,84,high_only,0.8,2025-05-16,-0.07102770648169254,0.05168444578273236,-0.478102392868617,-0.14779961401694963,-1.5537562192563323,-0.14779961401694963,-0.2083294528961389,-0.13456851784596838,-0.478102392868617,0.04245283018867924
60,2.25,0.75,30,30,252,126,high_only,0.8,2025-05-16,0.188893504699166,0.3958884288188556,-0.35036292772975,-0.14779961401694963,-1.5537562192563323,-0.14779961401694963,0.01317550359737063,0.14837039243842187,-0.35036292772975,0.04245283018867924
60,2.25,1.0,30,30,252,84,high_only,0.8,2025-05-16,-0.09271230113404982,0.018402941612004273,-0.481255541700637,-0.14779961401694963,-1.5537562192563323,-0.14779961401694963,-0.22680907282876395,-0.16382579311648668,-0.481255541700637,0.04245283018867924
60,2.25,1.0,30,30,252,126,high_only,0.8,2025-05-16,0.1611416826974752,0.36125267318803117,-0.3503629277297501,-0.14779961401694963,-1.5537562192563323,-0.14779961401694963,-0.010474609824203118,0.11792422223154934,-0.3503629277297501,0.04245283018867924
90,2.25,1.0,30,20,126,84,regime_weighted,0.8,2025-05-16,0.06682944398684199,0.24854666377952594,-0.357201098154453,-0.17045436348236165,-1.554972165104789,-0.19892313852435484,-0.11501628983217704,0.026377743768607836,-0.357201098154453,0.3160377358490566
90,2.25,1.0,30,20,126,126,regime_weighted,0.8,2025-05-16,0.4783944848919217,0.6829263540231493,-0.3572010981544532,-0.17045436348236165,-1.554972165104789,-0.19892313852435484,0.22639569399383475,0.3802993285529321,-0.3572010981544532,0.3160377358490566
120,2.0,0.75,30,20,126,84,high_low_only,0.8,2025-05-16,1.3137289418304188,1.0784658307371786,-0.4359128568064373,-0.28498898669020123,-1.5738028905653683,-0.30158053723968903,0.6543416752223774,0.6315431218625229,-0.4359128568064373,0.42452830188679247
120,2.0,0.75,30,20,126,126,high_low_only,0.8,2025-05-16,1.4634364138646925,1.1709599728713642,-0.4359128568064372,-0.28498898669020123,-1.5738028905653683,-0.30158053723968903,0.7613841665016492,0.6948659450717277,-0.4359128568064372,0.42452830188679247
120,2.25,1.0,30,20,252,84,regime_weighted,0.8,2025-05-16,0.5149137237121431,0.6852024553615311,-0.3597563303504201,-0.16418447446735263,-1.5765811172243904,-0.1830533184398052,0.26618841012108496,0.4098983063537301,-0.3597563303504201,0.3160377358490566
120,2.25,1.0,30,20,252,126,regime_weighted,0.8,2025-05-16,0.6123539628082886,0.7853692668114239,-0.35975633035042043,-0.16418447446735263,-1.5765811172243904,-0.1830533184398052,0.3476304747692571,0.4848645208324443,-0.35975633035042043,0.3160377358490566
60,2.0,1.0,30,30,252,84,regime_weighted,0.8,2025-05-16,0.2152760821817845,0.4101621512871928,-0.4177338602805417,-0.16171271218851146,-1.5785823648525599,-0.17716601274663302,0.018750490874339665,0.18192396272235117,-0.4177338602805417,0.41509433962264153
60,2.0,1.0,30,30,252,126,regime_weighted,0.8,2025-05-16,0.6385955007437853,0.7970367927009027,-0.4177338602805416,-0.16171271218851146,-1.5785823648525599,-0.17716601274663302,0.3736137781386146,0.5036744935279243,-0.4177338602805416,0.41509433962264153
60,2.25,1.0,30,30,252,84,regime_weighted,0.8,2025-05-16,0.15912834867013292,0.3537631941213235,-0.3503629277297501,-0.1602862053402907,-1.585586597860081,-0.1789479081261297,-0.02666393584056015,0.11899664400699801,-0.3503629277297501,0.3160377358490566
60,2.25,1.0,30,30,252,126,regime_weighted,0.8,2025-05-16,0.5636567044013883,0.7787286972370566,-0.35036292772974986,-0.1602862053402907,-1.585586597860081,-0.1789479081261297,0.3130241047979847,0.4681840863999007,-0.35036292772974986,0.3160377358490566
90,2.25,0.75,30,20,252,84,regime_weighted,0.8,2025-05-16,0.10000458201783591,0.2871143383516412,-0.3572010981544531,-0.16699473590374492,-1.6026393456862935,-0.18106991676802142,-0.08369039264914269,0.06283625908661819,-0.3572010981544531,0.35377358490566035
90,2.25,0.75,30,20,252,126,regime_weighted,0.8,2025-05-16,0.5243680389375072,0.7259477330687616,-0.3572010981544529,-0.16699473590374492,-1.6026393456862935,-0.18106991676802142,0.2698066008550286,0.4218850058497598,-0.3572010981544529,0.35377358490566035
90,2.25,1.0,30,20,252,84,regime_weighted,0.8,2025-05-16,0.029470493740571424,0.2040292855197577,-0.357201098154453,-0.16381106230188203,-1.6037197345917058,-0.1833420356219948,-0.13916816144751443,-0.006007447047815526,-0.357201098154453,0.3160377358490566
90,2.25,1.0,30,20,252,126,regime_weighted,0.8,2025-05-16,0.4266230735227028,0.6373250823557979,-0.3572010981544531,-0.16381106230188203,-1.6037197345917058,-0.1833420356219948,0.19292643234457318,0.34934574278255986,-0.3572010981544531,0.3160377358490566
60,2.0,1.0,30,30,126,84,regime_weighted,0.8,2025-05-16,0.19662109829563956,0.39170082615084856,-0.41910004325944095,-0.1790169852096407,-1.6241599609278616,-0.20837932352552657,-0.01759440315949501,0.1414528915967951,-0.41910004325944095,0.41509433962264153
60,2.0,1.0,30,30,126,126,regime_weighted,0.8,2025-05-16,0.6134423910015085,0.7859514482944501,-0.41910004325944084,-0.1790169852096407,-1.6241599609278616,-0.20837932352552657,0.32460879835498524,0.4650745009425768,-0.41910004325944084,0.41509433962264153
60,2.25,0.75,30,20,252,84,regime_weighted,0.8,2025-05-16,0.07614837443088307,0.2584238249054755,-0.35036292772975,-0.1693579779513925,-1.6277030970236464,-0.18689209493314107,-0.10610593823841052,0.03036724059568964,-0.35036292772975,0.35377358490566035
60,2.25,0.75,30,20,252,126,regime_weighted,0.8,2025-05-16,0.513411978048637,0.7233726543744547,-0.35036292772974975,-0.1693579779513925,-1.6277030970236464,-0.18689209493314107,0.25710358563890146,0.4124486520066225,-0.35036292772974975,0.35377358490566035
120,1.75,0.5,30,20,126,84,high_low_only,0.8,2025-05-16,0.7420482840656908,0.727527282885404,-0.4750621159323889,-0.320340003290403,-1.6383302714993146,-0.3553065705968801,0.18400053101604796,0.3574560566895606,-0.4750621159323889,0.589622641509434
120,1.75,0.5,30,20,126,126,high_low_only,0.8,2025-05-16,1.325317218275052,1.0091751875365635,-0.4422399879533865,-0.320340003290403,-1.6383302714993146,-0.3553065705968801,0.5804250929215904,0.5731196604310269,-0.4422399879533865,0.589622641509434
120,2.25,0.75,30,20,252,84,regime_weighted,0.8,2025-05-16,0.6253449204380177,0.7711188374672008,-0.3597563303504199,-0.1756989719169031,-1.6590229012351736,-0.18195553506580875,0.3397734889066979,0.4698514796738422,-0.3597563303504199,0.35377358490566035
120,2.25,0.75,30,20,252,126,regime_weighted,0.8,2025-05-16,0.7298881661570571,0.8751992417074129,-0.3597563303504201,-0.1756989719169031,-1.6590229012351736,-0.18195553506580875,0.4259485938320471,0.5471477722682864,-0.3597563303504201,0.35377358490566035
60,2.25,1.0,30,20,126,84,regime_weighted,0.8,2025-05-16,0.0728883541909835,0.2539267072224164,-0.35036292772975,-0.18066237141469765,-1.6614018092359635,-0.2098136496280364,-0.12094220014037227,0.012550847699387184,-0.35036292772975,0.3160377358490566
60,2.25,1.0,30,20,126,126,regime_weighted,0.8,2025-05-16,0.508827337308597,0.7185066226918989,-0.3503629277297503,-0.18066237141469765,-1.6614018092359635,-0.2098136496280364,0.2362390124951017,0.39166856296912106,-0.3503629277297503,0.3160377358490566
