hour_idx,hour,n_alpha,n_alpha_long,n_alpha_short,n_hedge,n_hedge_long,n_hedge_short,n_total,funding_paid,funding_received,net_funding,alpha_price_pnl,hedge_price_pnl,fees,positions_opened,positions_closed,hourly_pnl,cumulative_pnl
19488,2025-10-29 16:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19489,2025-10-29 17:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19490,2025-10-29 18:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19491,2025-10-29 19:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19492,2025-10-29 20:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19493,2025-10-29 21:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19494,2025-10-29 22:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19495,2025-10-29 23:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19496,2025-10-30 00:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19497,2025-10-30 01:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19498,2025-10-30 02:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19499,2025-10-30 03:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19500,2025-10-30 04:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19501,2025-10-30 05:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19502,2025-10-30 06:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19503,2025-10-30 07:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19504,2025-10-30 08:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19505,2025-10-30 09:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19506,2025-10-30 10:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19507,2025-10-30 11:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19508,2025-10-30 12:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19509,2025-10-30 13:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19510,2025-10-30 14:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19511,2025-10-30 15:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19512,2025-10-30 16:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19513,2025-10-30 17:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19514,2025-10-30 18:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19515,2025-10-30 19:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19516,2025-10-30 20:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19517,2025-10-30 21:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19518,2025-10-30 22:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19519,2025-10-30 23:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19520,2025-10-31 00:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19521,2025-10-31 01:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19522,2025-10-31 02:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19523,2025-10-31 03:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19524,2025-10-31 04:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19525,2025-10-31 05:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19526,2025-10-31 06:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19527,2025-10-31 07:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19528,2025-10-31 08:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19529,2025-10-31 09:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19530,2025-10-31 10:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19531,2025-10-31 11:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19532,2025-10-31 12:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19533,2025-10-31 13:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19534,2025-10-31 14:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19535,2025-10-31 15:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19536,2025-10-31 16:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19537,2025-10-31 17:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19538,2025-10-31 18:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19539,2025-10-31 19:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19540,2025-10-31 20:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19541,2025-10-31 21:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19542,2025-10-31 22:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19543,2025-10-31 23:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19544,2025-11-01 00:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19545,2025-11-01 01:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19546,2025-11-01 02:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19547,2025-11-01 03:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19548,2025-11-01 04:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19549,2025-11-01 05:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19550,2025-11-01 06:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19551,2025-11-01 07:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19552,2025-11-01 08:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19553,2025-11-01 09:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19554,2025-11-01 10:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19555,2025-11-01 11:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19556,2025-11-01 12:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19557,2025-11-01 13:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19558,2025-11-01 14:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19559,2025-11-01 15:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19560,2025-11-01 16:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19561,2025-11-01 17:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19562,2025-11-01 18:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19563,2025-11-01 19:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19564,2025-11-01 20:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19565,2025-11-01 21:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19566,2025-11-01 22:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19567,2025-11-01 23:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19568,2025-11-02 00:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19569,2025-11-02 01:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19570,2025-11-02 02:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19571,2025-11-02 03:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19572,2025-11-02 04:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19573,2025-11-02 05:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19574,2025-11-02 06:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19575,2025-11-02 07:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19576,2025-11-02 08:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19577,2025-11-02 09:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19578,2025-11-02 10:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19579,2025-11-02 11:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19580,2025-11-02 12:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19581,2025-11-02 13:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19582,2025-11-02 14:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19583,2025-11-02 15:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19584,2025-11-02 16:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19585,2025-11-02 17:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19586,2025-11-02 18:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19587,2025-11-02 19:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19588,2025-11-02 20:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19589,2025-11-02 21:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19590,2025-11-02 22:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19591,2025-11-02 23:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19592,2025-11-03 00:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19593,2025-11-03 01:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19594,2025-11-03 02:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19595,2025-11-03 03:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19596,2025-11-03 04:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19597,2025-11-03 05:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19598,2025-11-03 06:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19599,2025-11-03 07:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19600,2025-11-03 08:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19601,2025-11-03 09:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19602,2025-11-03 10:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19603,2025-11-03 11:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19604,2025-11-03 12:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19605,2025-11-03 13:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19606,2025-11-03 14:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19607,2025-11-03 15:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19608,2025-11-03 16:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19609,2025-11-03 17:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19610,2025-11-03 18:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19611,2025-11-03 19:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19612,2025-11-03 20:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19613,2025-11-03 21:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19614,2025-11-03 22:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19615,2025-11-03 23:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19616,2025-11-04 00:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19617,2025-11-04 01:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19618,2025-11-04 02:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19619,2025-11-04 03:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19620,2025-11-04 04:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19621,2025-11-04 05:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19622,2025-11-04 06:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19623,2025-11-04 07:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19624,2025-11-04 08:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19625,2025-11-04 09:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19626,2025-11-04 10:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19627,2025-11-04 11:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19628,2025-11-04 12:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19629,2025-11-04 13:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19630,2025-11-04 14:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19631,2025-11-04 15:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19632,2025-11-04 16:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19633,2025-11-04 17:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19634,2025-11-04 18:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19635,2025-11-04 19:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19636,2025-11-04 20:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19637,2025-11-04 21:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19638,2025-11-04 22:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19639,2025-11-04 23:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19640,2025-11-05 00:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19641,2025-11-05 01:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19642,2025-11-05 02:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19643,2025-11-05 03:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19644,2025-11-05 04:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19645,2025-11-05 05:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19646,2025-11-05 06:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19647,2025-11-05 07:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19648,2025-11-05 08:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19649,2025-11-05 09:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19650,2025-11-05 10:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19651,2025-11-05 11:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19652,2025-11-05 12:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19653,2025-11-05 13:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19654,2025-11-05 14:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19655,2025-11-05 15:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19656,2025-11-05 16:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19657,2025-11-05 17:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19658,2025-11-05 18:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19659,2025-11-05 19:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19660,2025-11-05 20:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19661,2025-11-05 21:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19662,2025-11-05 22:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19663,2025-11-05 23:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19664,2025-11-06 00:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19665,2025-11-06 01:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19666,2025-11-06 02:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19667,2025-11-06 03:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19668,2025-11-06 04:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19669,2025-11-06 05:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19670,2025-11-06 06:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19671,2025-11-06 07:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19672,2025-11-06 08:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19673,2025-11-06 09:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19674,2025-11-06 10:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19675,2025-11-06 11:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19676,2025-11-06 12:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19677,2025-11-06 13:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19678,2025-11-06 14:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
19679,2025-11-06 15:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-3434.0737326517415
