t,time,close
1763712000000,2025-11-21 08:00:00,82315.0
1763726400000,2025-11-21 12:00:00,82898.0
1763740800000,2025-11-21 16:00:00,84185.0
1763755200000,2025-11-21 20:00:00,85111.0
1763769600000,2025-11-22 00:00:00,84400.0
1763784000000,2025-11-22 04:00:00,84547.0
1763798400000,2025-11-22 08:00:00,84062.0
1763812800000,2025-11-22 12:00:00,84245.0
1763827200000,2025-11-22 16:00:00,84571.0
1763841600000,2025-11-22 20:00:00,84711.0
1763856000000,2025-11-23 00:00:00,86295.0
1763870400000,2025-11-23 04:00:00,85752.0
1763884800000,2025-11-23 08:00:00,86284.0
1763899200000,2025-11-23 12:00:00,87060.0
1763913600000,2025-11-23 16:00:00,87289.0
1763928000000,2025-11-23 20:00:00,86807.0
1763942400000,2025-11-24 00:00:00,87401.0
1763956800000,2025-11-24 04:00:00,86996.0
1763971200000,2025-11-24 08:00:00,86255.0
1763985600000,2025-11-24 12:00:00,86621.0
1764000000000,2025-11-24 16:00:00,88291.0
1764014400000,2025-11-24 20:00:00,88232.0
1764028800000,2025-11-25 00:00:00,87767.0
1764043200000,2025-11-25 04:00:00,87346.0
1764057600000,2025-11-25 08:00:00,87313.0
1764072000000,2025-11-25 12:00:00,86944.0
1764086400000,2025-11-25 16:00:00,86854.0
1764100800000,2025-11-25 20:00:00,87332.0
1764115200000,2025-11-26 00:00:00,87079.0
1764129600000,2025-11-26 04:00:00,87914.0
1764144000000,2025-11-26 08:00:00,87057.0
1764158400000,2025-11-26 12:00:00,86936.0
1764172800000,2025-11-26 16:00:00,89916.0
1764187200000,2025-11-26 20:00:00,90420.0
1764201600000,2025-11-27 00:00:00,91049.0
1764216000000,2025-11-27 04:00:00,91370.0
1764230400000,2025-11-27 08:00:00,91331.0
1764244800000,2025-11-27 12:00:00,90916.0
1764259200000,2025-11-27 16:00:00,91489.0
1764273600000,2025-11-27 20:00:00,91310.0
1764288000000,2025-11-28 00:00:00,91161.0
1764302400000,2025-11-28 04:00:00,90893.0
1764316800000,2025-11-28 08:00:00,91418.0
1764331200000,2025-11-28 12:00:00,92312.0
1764345600000,2025-11-28 16:00:00,91103.0
1764360000000,2025-11-28 20:00:00,90842.0
1764374400000,2025-11-29 00:00:00,90636.0
1764388800000,2025-11-29 04:00:00,90523.0
1764403200000,2025-11-29 08:00:00,90633.0
1764417600000,2025-11-29 12:00:00,91024.0
1764432000000,2025-11-29 16:00:00,90608.0
1764446400000,2025-11-29 20:00:00,90768.0
1764460800000,2025-11-30 00:00:00,90872.0
1764475200000,2025-11-30 04:00:00,90930.0
1764489600000,2025-11-30 08:00:00,91003.0
1764504000000,2025-11-30 12:00:00,91400.0
1764518400000,2025-11-30 16:00:00,91419.0
1764532800000,2025-11-30 20:00:00,90326.0
1764547200000,2025-12-01 00:00:00,86314.0
1764561600000,2025-12-01 04:00:00,86516.0
1764576000000,2025-12-01 08:00:00,86097.0
1764590400000,2025-12-01 12:00:00,84645.0
1764604800000,2025-12-01 16:00:00,84990.0
1764619200000,2025-12-01 20:00:00,86216.0
1764633600000,2025-12-02 00:00:00,86928.0
1764648000000,2025-12-02 04:00:00,86959.0
1764662400000,2025-12-02 08:00:00,87325.0
1764676800000,2025-12-02 12:00:00,90800.0
1764691200000,2025-12-02 16:00:00,91842.0
1764705600000,2025-12-02 20:00:00,91237.0
1764720000000,2025-12-03 00:00:00,92594.0
1764734400000,2025-12-03 04:00:00,92973.0
1764748800000,2025-12-03 08:00:00,92961.0
1764763200000,2025-12-03 12:00:00,92338.0
1764777600000,2025-12-03 16:00:00,92990.0
1764792000000,2025-12-03 20:00:00,93395.0
1764806400000,2025-12-04 00:00:00,93498.0
1764820800000,2025-12-04 04:00:00,93345.0
1764835200000,2025-12-04 08:00:00,92898.0
1764849600000,2025-12-04 12:00:00,92940.0
1764864000000,2025-12-04 16:00:00,91927.0
1764878400000,2025-12-04 20:00:00,92034.0
1764892800000,2025-12-05 00:00:00,92143.0
1764907200000,2025-12-05 04:00:00,92205.0
1764921600000,2025-12-05 08:00:00,91298.0
1764936000000,2025-12-05 12:00:00,90406.0
1764950400000,2025-12-05 16:00:00,89586.0
1764964800000,2025-12-05 20:00:00,89294.0
1764979200000,2025-12-06 00:00:00,89634.0
1764993600000,2025-12-06 04:00:00,89546.0
1765008000000,2025-12-06 08:00:00,89581.0
1765022400000,2025-12-06 12:00:00,89712.0
1765036800000,2025-12-06 16:00:00,89359.0
1765051200000,2025-12-06 20:00:00,89181.0
1765065600000,2025-12-07 00:00:00,89669.0
1765080000000,2025-12-07 04:00:00,89335.0
1765094400000,2025-12-07 08:00:00,89091.0
1765108800000,2025-12-07 12:00:00,89508.0
1765123200000,2025-12-07 16:00:00,91372.0
1765137600000,2025-12-07 20:00:00,90344.0
1765152000000,2025-12-08 00:00:00,91025.0
1765166400000,2025-12-08 04:00:00,91513.0
1765180800000,2025-12-08 08:00:00,91926.0
1765195200000,2025-12-08 12:00:00,89918.0
1765209600000,2025-12-08 16:00:00,90071.0
1765224000000,2025-12-08 20:00:00,90594.0
1765238400000,2025-12-09 00:00:00,90356.0
1765252800000,2025-12-09 04:00:00,90439.0
1765267200000,2025-12-09 08:00:00,90338.0
1765281600000,2025-12-09 12:00:00,92671.0
1765296000000,2025-12-09 16:00:00,93757.0
1765310400000,2025-12-09 20:00:00,92654.0
1765324800000,2025-12-10 00:00:00,92381.0
1765339200000,2025-12-10 04:00:00,92752.0
1765353600000,2025-12-10 08:00:00,92085.0
1765368000000,2025-12-10 12:00:00,92027.0
1765382400000,2025-12-10 16:00:00,92900.0
1765396800000,2025-12-10 20:00:00,91961.0
1765411200000,2025-12-11 00:00:00,89860.0
1765425600000,2025-12-11 04:00:00,90236.0
1765440000000,2025-12-11 08:00:00,90202.0
1765454400000,2025-12-11 12:00:00,89849.0
1765468800000,2025-12-11 16:00:00,90787.0
1765483200000,2025-12-11 20:00:00,92481.0
1765497600000,2025-12-12 00:00:00,92254.0
1765512000000,2025-12-12 04:00:00,92413.0
1765526400000,2025-12-12 08:00:00,92399.0
1765540800000,2025-12-12 12:00:00,89903.0
1765555200000,2025-12-12 16:00:00,90156.0
1765569600000,2025-12-12 20:00:00,90228.0
1765584000000,2025-12-13 00:00:00,90309.0
1765598400000,2025-12-13 04:00:00,90291.0
1765612800000,2025-12-13 08:00:00,90311.0
1765627200000,2025-12-13 12:00:00,90062.0
1765641600000,2025-12-13 16:00:00,90152.0
1765656000000,2025-12-13 20:00:00,90222.0
1765670400000,2025-12-14 00:00:00,90236.0
1765684800000,2025-12-14 04:00:00,90210.0
1765699200000,2025-12-14 08:00:00,89328.0
1765713600000,2025-12-14 12:00:00,88974.0
1765728000000,2025-12-14 16:00:00,88608.0
1765742400000,2025-12-14 20:00:00,88128.0
1765756800000,2025-12-15 00:00:00,89243.0
1765771200000,2025-12-15 04:00:00,89694.0
1765785600000,2025-12-15 08:00:00,89591.0
1765800000000,2025-12-15 12:00:00,87007.0
1765814400000,2025-12-15 16:00:00,86143.0
1765828800000,2025-12-15 20:00:00,86427.0
1765843200000,2025-12-16 00:00:00,85849.0
1765857600000,2025-12-16 04:00:00,85981.0
1765872000000,2025-12-16 08:00:00,87236.0
1765886400000,2025-12-16 12:00:00,87939.0
1765900800000,2025-12-16 16:00:00,87536.0
1765915200000,2025-12-16 20:00:00,87814.0
1765929600000,2025-12-17 00:00:00,87160.0
1765944000000,2025-12-17 04:00:00,87007.0
1765958400000,2025-12-17 08:00:00,86941.0
1765972800000,2025-12-17 12:00:00,87186.0
1765987200000,2025-12-17 16:00:00,85987.0
1766001600000,2025-12-17 20:00:00,86210.0
1766016000000,2025-12-18 00:00:00,86588.0
1766030400000,2025-12-18 04:00:00,86803.0
1766044800000,2025-12-18 08:00:00,87230.0
1766059200000,2025-12-18 12:00:00,88473.0
1766073600000,2025-12-18 16:00:00,84426.0
1766088000000,2025-12-18 20:00:00,85477.0
1766102400000,2025-12-19 00:00:00,86847.0
1766116800000,2025-12-19 04:00:00,87912.0
1766131200000,2025-12-19 08:00:00,88144.0
1766145600000,2025-12-19 12:00:00,87913.0
1766160000000,2025-12-19 16:00:00,87786.0
1766174400000,2025-12-19 20:00:00,88092.0
1766188800000,2025-12-20 00:00:00,88162.0
1766203200000,2025-12-20 04:00:00,88233.0
1766217600000,2025-12-20 08:00:00,88228.0
1766232000000,2025-12-20 12:00:00,88131.0
1766246400000,2025-12-20 16:00:00,88189.0
1766260800000,2025-12-20 20:00:00,88317.0
1766275200000,2025-12-21 00:00:00,88035.0
1766289600000,2025-12-21 04:00:00,88137.0
1766304000000,2025-12-21 08:00:00,88563.0
1766318400000,2025-12-21 12:00:00,88038.0
1766332800000,2025-12-21 16:00:00,88456.0
1766347200000,2025-12-21 20:00:00,88607.0
1766361600000,2025-12-22 00:00:00,88738.0
1766376000000,2025-12-22 04:00:00,89155.0
1766390400000,2025-12-22 08:00:00,89909.0
1766404800000,2025-12-22 12:00:00,89687.0
1766419200000,2025-12-22 16:00:00,88014.0
1766433600000,2025-12-22 20:00:00,88573.0
1766448000000,2025-12-23 00:00:00,88152.0
1766462400000,2025-12-23 04:00:00,87534.0
1766476800000,2025-12-23 08:00:00,87825.0
1766491200000,2025-12-23 12:00:00,87426.0
1766505600000,2025-12-23 16:00:00,87738.0
1766520000000,2025-12-23 20:00:00,87459.0
1766534400000,2025-12-24 00:00:00,87302.0
1766548800000,2025-12-24 04:00:00,86877.0
1766563200000,2025-12-24 08:00:00,87191.0
1766577600000,2025-12-24 12:00:00,87036.0
1766592000000,2025-12-24 16:00:00,87546.0
1766606400000,2025-12-24 20:00:00,87653.0
1766620800000,2025-12-25 00:00:00,87824.0
1766635200000,2025-12-25 04:00:00,87808.0
1766649600000,2025-12-25 08:00:00,87493.0
1766664000000,2025-12-25 12:00:00,88319.0
1766678400000,2025-12-25 16:00:00,88123.0
1766692800000,2025-12-25 20:00:00,87200.0
1766707200000,2025-12-26 00:00:00,88787.0
1766721600000,2025-12-26 04:00:00,88428.0
1766736000000,2025-12-26 08:00:00,88500.0
1766750400000,2025-12-26 12:00:00,87130.0
1766764800000,2025-12-26 16:00:00,87480.0
1766779200000,2025-12-26 20:00:00,87339.0
1766793600000,2025-12-27 00:00:00,87491.0
1766808000000,2025-12-27 04:00:00,87519.0
1766822400000,2025-12-27 08:00:00,87442.0
1766836800000,2025-12-27 12:00:00,87519.0
1766851200000,2025-12-27 16:00:00,87538.0
1766865600000,2025-12-27 20:00:00,87844.0
1766880000000,2025-12-28 00:00:00,87717.0
1766894400000,2025-12-28 04:00:00,87708.0
1766908800000,2025-12-28 08:00:00,87848.0
1766923200000,2025-12-28 12:00:00,87797.0
1766937600000,2025-12-28 16:00:00,87502.0
1766952000000,2025-12-28 20:00:00,87928.0
1766966400000,2025-12-29 00:00:00,90109.0
1766980800000,2025-12-29 04:00:00,89582.0
1766995200000,2025-12-29 08:00:00,87527.0
1767009600000,2025-12-29 12:00:00,87667.0
1767024000000,2025-12-29 16:00:00,87337.0
1767038400000,2025-12-29 20:00:00,87228.0
1767052800000,2025-12-30 00:00:00,87356.0
1767067200000,2025-12-30 04:00:00,87482.0
