target_coin,hedge_coins,n_hedges,hour,position_type,weights,target_funding,hedge_funding_total,funding_pnl,price_pnl,hedge_pnl,gross_pnl,trading_fee,net_pnl,valid,correlation,net_funding,reached_threshold
DOOD,"GOAT,ANIME,HEMI,2Z",4,2025-12-07 08:00:00,long,"0.8141,0.1748,0.0444,0.0493",-0.0013705025,-6.985349761279164e-05,0.0013006490023872083,-0.015866947046453972,0.005419489727865302,-0.009146808316201462,0.0018742746720380621,-0.011021082988239525,True,0.6968041948712672,0.0014403559976127916,False
HEMI,"YGG,MAV,SYRUP",3,2025-12-07 08:00:00,long,"0.7098,0.1792,0.0877",-0.0013134652,8.543048252410386e-06,0.0013220082482524103,0.008330157347416378,0.006823831215013526,0.016475996810682316,0.0017790582676964412,0.014696938542985875,True,0.3843486824148822,0.0013049221517475896,False
MOODENG,GOAT,1,2025-12-07 08:00:00,long,1.5539,-0.0012329792,-1.1933851597177469e-06,0.0012317858148402823,0.009682586648437574,0.011934556083594722,0.02284892854687258,0.0022984982340442345,0.020550430312828345,True,0.8207808994580301,0.0012341725851597177,True
DOOD,"GOAT,ANIME,2Z,HEMI",4,2025-12-07 09:00:00,long,"0.8158,0.1754,0.0640,0.0310",-0.0011640708,-9.40271339780137e-05,0.0010700436660219864,0.011266511266511348,-0.004310385373159103,0.00802616955937423,0.0018775173558267615,0.006148652203547469,True,0.6988377904769189,0.0012580979339780138,False
HEMI,"YGG,SYRUP,MAV",3,2025-12-07 09:00:00,long,"0.7014,0.1789,0.1142",-0.0027388459,-1.7774916392673157e-05,0.002721070983607327,0.010043196544276656,0.010373309016281234,0.023137576544165216,0.001795032669851251,0.021342543874313967,True,0.36885222303065285,0.002756620816392673,False
MOODENG,GOAT,1,2025-12-07 09:00:00,long,1.5737,-0.002352954,-2.654287553094684e-06,0.0023502997124469054,0.02536378334680678,-0.009026563448011029,0.018687519611242657,0.0023162914553774916,0.016371228155865166,True,0.8195400982584244,0.0023556082875530945,True
DOOD,"GOAT,ANIME,2Z,HEMI",4,2025-12-07 10:00:00,long,"0.8201,0.1725,0.0646,0.0291",-0.0013122416,-0.00010148015854250891,0.0012107614414574913,-0.007299270072992692,0.0029475272000199443,-0.003140981431515256,0.0018776370080942509,-0.005018618439609507,True,0.7000894037689968,0.001413721758542509,True
HEMI,"YGG,SYRUP,MAV",3,2025-12-07 10:00:00,long,"0.6981,0.1849,0.1099",-0.0022637586,-0.00012348604598846354,0.0021402725540115362,-0.0048647492783064905,0.002573795145918442,-0.00015068157837651221,0.0017935706833894403,-0.0019442522617659525,True,0.3686551509473237,0.0023872446459884634,False
MOODENG,GOAT,1,2025-12-07 10:00:00,long,1.5684,-0.002347397,-2.1839331328674046e-05,0.002325557668671326,-0.004829013501527535,0.005585720823836819,0.00308226499098061,0.002311538994872935,0.000770725996107675,True,0.817371892179092,0.0023692363313286744,True
HEMI,"YGG,SYRUP,MAV",3,2025-12-07 11:00:00,long,"0.6944,0.1545,0.1164",-0.0021079934,-2.7946373056045602e-05,0.0020800470269439547,-0.07542304593070104,-5.1166266698529015e-05,-0.07339416517045562,0.001768742370966169,-0.07516290754142178,True,0.36296449643730405,0.0021359397730560457,False
MOODENG,GOAT,1,2025-12-07 11:00:00,long,1.5711,-0.0022454561,-2.1683522643401057e-05,0.002223772577356599,-0.040800158447217294,0.008874905367491815,-0.029701480502368878,0.0023140198228459082,-0.03201550032521479,True,0.8172179542535065,0.002267139622643401,True
HEMI,"YGG,SYRUP,MAV",3,2025-12-07 12:00:00,long,"0.6948,0.1542,0.1203",-0.0023039921,3.4106915496090844e-06,0.002307402791549609,-0.003776654465167617,0.015217570497412725,0.013748318823794717,0.0017723389541745294,0.011975979869620188,True,0.36351310715483887,0.002300581408450391,False
MOODENG,GOAT,1,2025-12-07 12:00:00,long,1.5714,-0.0020473647,1.9643032467360985e-05,0.002067007732467361,-0.045457361139789376,0.013351119772702884,-0.030039233634619134,0.0023142983376499907,-0.032353531972269124,True,0.8177994413935041,0.002027721667532639,True
HEMI,"YGG,SYRUP,MAV",3,2025-12-07 13:00:00,long,"0.6733,0.2066,0.1052",-0.0017538519,-5.203857889136107e-06,0.0017486480421108638,-0.01738014697305512,0.017936892715102775,0.0023053937841585187,0.0017866632487357698,0.0005187305354227489,True,0.35209058260034787,0.001759055757889136,False
MOODENG,GOAT,1,2025-12-07 13:00:00,long,1.5773,-0.0018990231,1.9716023567483027e-05,0.0019187391235674829,-0.006338081486528924,0.03778758731656019,0.033368244953598754,0.0023195536968587775,0.031048691256739976,True,0.8147583932435641,0.001879307076432517,True
HEMI,"YGG,SYRUP,NXPC",3,2025-12-07 14:00:00,long,"0.6693,0.2081,0.1099",-0.0015912459,-4.5616612924644685e-06,0.0015866842387075354,-0.03038936372269696,-0.0319315234479656,-0.06073420293195503,0.0017886445202439994,-0.06252284745219902,True,0.3524799227064934,0.0015958075612924644,False
MOODENG,GOAT,1,2025-12-07 14:00:00,long,1.5831,-0.0011653759,1.978904297031616e-05,0.0011851649429703162,-0.031282994633779815,-0.04173689062830318,-0.07183472031911267,0.0023248110938627635,-0.07415953141297543,True,0.8133319025282025,0.0011455868570296839,True
HEMI,"YGG,SYRUP,NXPC",3,2025-12-07 15:00:00,long,"0.6741,0.2070,0.1081",-0.0013094498,-5.843176887009531e-07,0.001308865482311299,0.00018364348677768483,0.008641178016275142,0.010133686985364126,0.0017903355650191743,0.008343351420344952,True,0.355128775600344,0.0013100341176887009,False
MOODENG,GOAT,1,2025-12-07 15:00:00,long,1.5624,-0.0012373187,1.9530546868987233e-05,0.0012568492468689873,0.07859815499398848,-0.00802672608256006,0.07182827815829741,0.0023061993745670806,0.06952207878373033,True,0.8086698879554138,0.0012177881531310129,True
MOODENG,GOAT,1,2025-12-07 16:00:00,long,1.5004,-0.001366403,2.7393596987121524e-06,0.001369142359698712,0.003208600716726462,-0.03830630216585167,-0.0337285590894265,0.002250399150375712,-0.03597895823980221,True,0.7817604779590318,0.0013636636403012879,True
MOODENG,GOAT,1,2025-12-07 17:00:00,long,1.5186,-0.0014793626,1.898278801447185e-05,0.0014983453880144718,-0.021869158878504602,0.007195675315315756,-0.013175138175174374,0.002266760737041973,-0.015441898912216347,True,0.7698618678434491,0.001460379811985528,True
MOODENG,GOAT,1,2025-12-07 18:00:00,long,1.4887,-0.0015614681,1.145423533768184e-06,0.001562613523533768,0.004140391107713803,0.005141252385976663,0.010844257017224234,0.0022398507673399605,0.008604406249884273,True,0.7626708106640282,0.0015603226764662318,True
MOODENG,GOAT,1,2025-12-07 19:00:00,long,1.4913,-0.0010798485,1.8641430815220493e-05,0.0010984899308152205,0.05408948659392698,-0.0014765855246099552,0.053711391000132246,0.0022421830186958756,0.05146920798143637,True,0.7624951226797072,0.0010612070691847794,True
MOODENG,GOAT,1,2025-12-07 22:00:00,long,1.5138,-0.0010783008,1.8922774392551466e-05,0.0010972235743925514,-0.0364317954131701,0.00592804787604175,-0.029406523962735798,0.0022624397562637055,-0.0316689637189995,True,0.7600264712402103,0.0010593780256074486,True
TNSR,DYM,1,2025-12-07 23:00:00,long,0.8055,-0.0010084454,-0.0002912068099737137,0.0007172385900262863,0.013212221304706784,0.011299073679745504,0.025228533574478573,0.001624980564669261,0.023603553009809312,True,0.7428818029579537,0.0012996522099737139,True
DOOD,"GOAT,ANIME,VVV",3,2025-12-08 00:00:00,long,"0.8266,0.1601,0.1482",-0.0010391149,-4.0575417550260796e-05,0.0009985394824497393,0.012082736022936746,-0.009211154894219063,0.0038701206111674234,0.0019214464462032873,0.0019486741649641362,True,0.7023659344171744,0.0010796903175502607,True
MOODENG,GOAT,1,2025-12-08 00:00:00,long,1.5197,-0.0011290436,1.8995894506068897e-05,0.001148039494506069,-0.0009775171065494748,-0.013618110497217804,-0.013447588109261211,0.00226770440443696,-0.015715292513698173,True,0.7562640832245349,0.001110047705493931,True
MOODENG,GOAT,1,2025-12-08 01:00:00,long,1.6427,-0.001471285,2.053429936014627e-05,0.0014918192993601462,0.04630708678730855,-0.020292176796101652,0.027506729290567043,0.0023784695539305315,0.025128259736636512,True,0.7534719581286967,0.0014507507006398536,True
MOODENG,GOAT,1,2025-12-08 02:00:00,long,1.6565,-0.0017158805,2.070582105231425e-05,0.0017365863210523143,-0.011663339287590668,-0.001169289546644075,-0.011096042513182428,0.002390819115766626,-0.013486861628949054,True,0.7571270239441021,0.0016951746789476859,True
MOODENG,GOAT,1,2025-12-08 03:00:00,long,1.6676,-0.0016364182,-1.1576087974194828e-05,0.0016248421120258051,-0.018381883903891172,-0.01293962912994154,-0.029696670921806903,0.0024008541390113866,-0.03209752506081829,True,0.7582456376839383,0.001647994287974195,True
MOODENG,GOAT,1,2025-12-08 04:00:00,long,1.6891,-0.0014143243,8.638427323037486e-06,0.0014229627273230374,-0.005556097085485878,0.0014778652005861613,-0.002655269157576679,0.0024201659250989846,-0.005075435082675664,True,0.7628562374174056,0.0014056858726769624,True
SUPER,"MINA,BLAST,ZORA,PAXG",4,2025-12-08 06:00:00,long,"0.7790,0.2395,0.1331,0.5316",-0.0020822507,-3.3007379002274874e-05,0.0020492433209977254,-0.008733137611951491,-0.0013131071120383467,-0.007997001402992112,0.002414872847131996,-0.010411874250124107,True,0.6161805749651788,0.002115258079002275,False
SUPER,"MINA,ZORA,BLAST,PAXG",4,2025-12-08 07:00:00,long,"0.7807,0.2071,0.1531,0.5691",-0.0018195386,-2.3753180344810335e-05,0.0017957854196551898,0.0026617680137963617,-0.011057070669231162,-0.00659951723577961,0.002439069544812133,-0.009038586780591744,True,0.6174536542440581,0.0018432917803448104,False
SUPER,"MINA,BLAST,ZORA,PAXG",4,2025-12-08 13:00:00,long,"0.7631,0.2429,0.1168,0.5664",-0.0011373942,-3.284941044253693e-05,0.001104544789557463,-0.021275032151387152,0.00028122659496434817,-0.01988926076686534,0.0024203714471129506,-0.022309632213978293,True,0.6008474557961394,0.0011702436104425369,False
SUPER,"MINA,BLAST,ZORA,PAXG",4,2025-12-08 14:00:00,long,"0.7633,0.2400,0.1160,0.4799",-0.0011334399,-2.8196297397317675e-05,0.0011052436026026823,-0.0020648746057966294,0.014012152830397025,0.013052521827203078,0.0023393212734051324,0.010713200553797946,True,0.596614991037309,0.0011616361973973176,False
MOVE,INJ,1,2025-12-09 07:00:00,long,0.7800,-0.0010654595,-9.012064796895373e-06,0.0010564474352031047,0.0012027060886996566,0.0,0.0022591535239027613,0.0016020078517202856,0.0006571456721824757,True,0.8536491776601011,0.0010744715647968955,True
NIL,"MANTA,0G,GRASS",3,2025-12-09 23:00:00,long,"0.7212,0.2531,0.1010",-0.0015624634,-7.805915859180793e-05,0.0014844042414081922,0.022690802997148873,0.019499651591582443,0.04367485883013951,0.001867763651071404,0.0418070951790681,True,0.7034541942946712,0.001640522558591808,True
XAI,YGG,1,2025-12-10 08:00:00,long,0.8011,-0.0012022465,4.2295451838624185e-06,0.0012064760451838625,-0.0032573289902279035,0.000749966229933222,-0.0013008867151108189,0.0016210134795863577,-0.0029219001946971766,True,0.709172534251842,0.0011980169548161377,True
XAI,"YGG,SCR",2,2025-12-10 09:00:00,long,"0.8279,0.1945",-0.0013976695,-6.6036708198124275e-06,0.0013910658291801875,-0.004901960784313708,0.013249365140471136,0.009738470185337616,0.001820134375723763,0.007918335809613854,True,0.7107152763174859,0.0014042731708198124,True
SUPER,"BLUR,RESOLV,COMP,GRIFFAIN",4,2025-12-10 12:00:00,long,"0.8354,0.1156,0.2201,0.0472",-0.0025185766,-3.9034187168637305e-05,0.002479542412831363,-0.013221530218155308,-0.004484046447425083,-0.01522603425274903,0.0019964321663013323,-0.017222466419050363,True,0.6376772340358957,0.0025576107871686372,False
TNSR,"DYM,kLUNC,PURR",3,2025-12-10 12:00:00,long,"0.7720,0.0349,0.0645",-0.0010970416,-0.00022800671995002245,0.0008690348800499775,0.0025572932035016205,-0.0030902798163625214,0.00033604826718907667,0.0016841846487415488,-0.0013481363815524721,True,0.6875613352716714,0.0013250483199500223,False
SUPER,"MOVE,COMP,RESOLV,MEGA",4,2025-12-10 13:00:00,long,"0.7003,0.3479,0.0918,0.0662",-0.0030028439,-0.0002476806421328843,0.0027551632578671154,0.008109728147808637,0.006090030177440382,0.016954921583116133,0.001985549509979666,0.014969372073136467,True,0.6453999632619715,0.0032505245421328845,False
SUPER,"MOVE,COMP,RESOLV,MEGA",4,2025-12-10 14:00:00,long,"0.6993,0.3535,0.0877,0.0778",-0.0016419682,-0.00028538498060564043,0.0013565832193943594,-0.0003147843727046018,-0.006958271253625711,-0.0059164724069359536,0.0019964576579672654,-0.007912930064903219,True,0.6431939940535515,0.0019273531806056404,False
SUPER,"MOVE,COMP,RESOLV,MEGA",4,2025-12-10 15:00:00,long,"0.6964,0.3464,0.0824,0.0736",-0.001518208,-0.0003006229867184406,0.0012175850132815596,0.0013295080820097116,0.0029386915298512733,0.005485784625142544,0.001978957265052949,0.003506827360089595,True,0.6368939176137676,0.0018188309867184407,False
SUPER,"MOVE,COMP,SYRUP,MEGA",4,2025-12-10 16:00:00,long,"0.6941,0.3482,0.0832,0.0780",-0.0011335351,-0.0002707869223767437,0.0008627481776232563,0.014814814814814614,-0.0014083481619083936,0.014269214830529477,0.0019830112336635566,0.01228620359686592,True,0.6364118347011624,0.0014043220223767436,False
SUPER,"SOPH,RESOLV,COMP,GRIFFAIN",4,2025-12-11 02:00:00,long,"0.9535,0.1499,0.2222,0.0429",-0.0010120864,-8.382317528524126e-05,0.0009282632247147588,-0.013604930847865182,0.012040390834949339,-0.0006362767882010841,0.0021316935521070238,-0.002767970340308108,True,0.6155582022489974,0.0010959095752852413,False
SUPER,"SOPH,RESOLV,COMP,HYPER",4,2025-12-11 07:00:00,long,"0.9607,0.1380,0.2308,0.0467",-0.0012813258,-5.460802112665078e-05,0.0012267177788733493,-0.009387708562958563,0.0014514876098144953,-0.006709503174270718,0.002138644937045656,-0.008848148111316373,True,0.619555725547816,0.001335933821126651,False
SUPER,"SOPH,RESOLV,COMP,HYPER",4,2025-12-11 08:00:00,long,"0.9632,0.1381,0.2308,0.0466",-0.0013254042,-6.778159347276364e-05,0.0012576226065272363,-0.00011510128913438944,-0.0019299160870425488,-0.0007873947696497019,0.0021407703308436834,-0.0029281651004933852,True,0.618770649990887,0.0013931857934727635,False
SUPER,"SOPH,RESOLV,COMP,HYPER,GRIFFAIN",5,2025-12-11 09:00:00,long,"0.9653,0.1445,0.2212,0.0531,0.0313",-0.0011431504,-4.130985750721593e-05,0.0011018405424927842,0.001765089597482783,1.4508351550734545e-05,0.0028814384915263015,0.0021739193727097206,0.0007075191188165809,True,0.6253803001547025,0.0011844602575072159,False
SUPER,"SOL,RESOLV,BLAST,GRIFFAIN",4,2025-12-12 01:00:00,long,"0.7128,0.1667,0.1482,0.0500",-0.0010300418,-2.7827751098074774e-06,0.0010272590248901925,0.007795294857901869,-0.0047439221863973665,0.0040786316963946955,0.0018699781887973463,0.0022086535075973492,True,0.5928567366212779,0.0010328245751098075,False
USUAL,"SAGA,VVV,MERL,MON",4,2025-12-12 07:00:00,long,"0.7360,0.1753,0.0878,0.0614",-0.0012569406,-9.609387327044782e-05,0.0011608467267295523,-0.04061433447098972,-0.0052606104846346455,-0.044714098228894814,0.0018545118908126694,-0.04656861011970748,True,0.6806468066618704,0.001353034473270448,False
PROMPT,"SCR,BERA,MEGA,GRIFFAIN",4,2025-12-13 00:00:00,long,"1.1227,0.1517,0.0889,0.0406",-0.0014510895,1.56333975702313e-05,0.0014667228975702312,0.030774923679422805,0.04496939188356664,0.07721103846055968,0.002163471321625147,0.07504756713893454,True,0.6918339926781379,0.0014354561024297688,False
TNSR,"DYM,MERL,RESOLV",3,2025-12-13 08:00:00,long,"0.8048,0.1123,0.0880",-0.0019447598,-0.00021769591185139797,0.0017270638881486018,-0.043393206473412826,0.028719154098098654,-0.012946988487165568,0.0018046084524920524,-0.01475159693965762,True,0.5493375326763448,0.002162455711851398,False
TNSR,"DYM,MERL,MON,RESOLV",4,2025-12-13 09:00:00,long,"0.7771,0.1233,0.0791,0.0629",-0.00140445,-0.00029353270228996283,0.001110917297710037,-0.004833612195575321,-0.005312934992688521,-0.009035629890553804,0.0018380977519044895,-0.010873727642458295,True,0.548814299516592,0.001697982702289963,False
TNSR,"DYM,MERL,MON",3,2025-12-13 10:00:00,long,"0.7974,0.1151,0.0778",-0.0012616268,-0.00034771800630758944,0.0009139087936924104,0.015411918550345627,-0.002675995297892266,0.013649832046145772,0.0017913557144034124,0.011858476331742359,True,0.5629508569640866,0.0016093448063075892,False
TNSR,"DYM,MERL,MON",3,2025-12-13 11:00:00,long,"0.7939,0.1151,0.0793",-0.0011573661,-0.0004720395957824139,0.0006853265042175861,-0.009382761475485335,-0.004425725800882893,-0.013123160772150642,0.0017894933155031619,-0.014912654087653804,True,0.5608816714103996,0.001629405695782414,False
TNSR,"DYM,MERL,MON",3,2025-12-13 12:00:00,long,"0.7960,0.1120,0.0773",-0.0015797226,-0.00035354187880406963,0.0012261807211959303,0.02470052929705635,-0.000102906162640801,0.02582380385561148,0.0017866708213603829,0.024037133034251097,True,0.5597879426407745,0.0019332644788040696,False
TNSR,"DYM,MERL,MON",3,2025-12-13 13:00:00,long,"0.7942,0.1152,0.0756",-0.0019578486,-0.00036129464885444724,0.0015965539511455526,-0.02011780697779786,0.0024596640452886178,-0.01606158898136369,0.0017864270690243246,-0.017848016050388014,True,0.5582664582093452,0.0023191432488544475,False
TNSR,"DYM,MERL,MON",3,2025-12-13 14:00:00,long,"0.7921,0.1316,0.0783",-0.0012236492,-0.00038719563306545396,0.000836453566934546,-0.01091279015999258,-0.0030865523129516856,-0.01316288890600972,0.0018018198726129694,-0.014964708778622689,True,0.5560209323936703,0.0016108448330654538,False
TNSR,"DYM,MERL,MON",3,2025-12-13 15:00:00,long,"0.7944,0.1286,0.0786",-0.0010945152,-0.00036881536457766074,0.0007256998354223392,0.011594202898550732,-0.004189812013865106,0.008130090720107964,0.0018014107157302813,0.006328680004377683,True,0.5551211012053278,0.0014633305645776608,False
TURBO,SUI,1,2025-12-13 15:00:00,long,0.8091,-0.0013225665,1.0113799351342814e-05,0.001332680299351343,-0.019740009629272914,-0.0029275127255291504,-0.021334842055450724,0.0016281935532966823,-0.022963035608747406,True,0.7122267916515427,0.0013124527006486571,True
TNSR,"DYM,MERL,MON",3,2025-12-13 16:00:00,long,"0.7895,0.1376,0.0747",-0.0015512328,-0.00030636098422205194,0.001244871815777948,-0.004159349292910508,-0.003991415431822174,-0.006905892908954735,0.0018016058158843986,-0.008707498724839134,True,0.5529469483635662,0.0018575937842220521,False
TURBO,AIXBT,1,2025-12-13 16:00:00,long,0.7449,-0.0011098521,3.808608787615334e-06,0.0011136607087876152,0.005893909626718985,0.0007527107728654402,0.0077602811083720405,0.0015703723517276461,0.006189908756644394,True,0.7142127020358506,0.0011060434912123847,True
TNSR,"DYM,MERL,STBL",3,2025-12-13 17:00:00,long,"0.7926,0.1325,0.0691",-0.0012881999,-0.0002660464857466294,0.0010221534142533704,-0.007239651011694881,0.0012450550217319796,-0.004972442575709531,0.0017948350369200892,-0.00676727761262962,True,0.5533107721349123,0.0015542463857466293,False
TNSR,"DYM,MERL,STBL",3,2025-12-13 18:00:00,long,"0.7927,0.1256,0.0695",-0.0012315896,-0.00021334408089473478,0.0010182455191052654,-0.007479431563201189,0.001986405685703835,-0.004474780358392089,0.0017890465895754031,-0.006263826947967492,True,0.552705091613046,0.0014449336808947347,False
TNSR,"DYM,MERL,STBL",3,2025-12-13 22:00:00,long,"0.8121,0.0970,0.0727",-0.0011733347,-5.753754026312439e-05,0.0011157971597368756,0.025412221144519798,-0.0010787988987671694,0.0254492194054895,0.001783580079375571,0.02366563932611393,True,0.5539249717581262,0.0012308722402631245,False
TNSR,"DYM,MERL,STBL",3,2025-12-13 23:00:00,long,"0.8117,0.1018,0.0733",-0.0011250916,-4.138047790943482e-05,0.001083711122090565,-0.016458569807037415,0.007678863135513082,-0.007695995549433769,0.001788053224190575,-0.009484048773624344,True,0.5527482289282138,0.0011664720779094348,False
TNSR,"DYM,MERL,MON",3,2025-12-14 00:00:00,long,"0.8133,0.0897,0.0770",-0.0013357732,-3.609617228998282e-05,0.0012996770277100172,-0.015195229851894587,0.0021581566301754713,-0.011737396194009098,0.0017820474746928993,-0.013519443668701997,True,0.5501467596084838,0.0013718693722899829,False
TNSR,"DYM,MERL,MON,MEGA",4,2025-12-14 04:00:00,long,"0.8165,0.0903,0.0720,0.0798",-0.0012527774,-0.000268855889201314,0.000983921510798686,-0.012215381608521425,0.007992494111913037,-0.003238965985809701,0.00185266337284126,-0.005091629358650962,True,0.5527798224188858,0.001521633289201314,False
TNSR,"DYM,MERL,MON",3,2025-12-14 05:00:00,long,"0.8144,0.0883,0.0713",-0.001402829,-0.00026917357910992353,0.0011336554208900764,-0.012960031658092674,-0.0005336870556608991,-0.012360063292863497,0.0017766381080077105,-0.014136701400871208,True,0.5473935455733745,0.0016720025791099236,False
TNSR,"DYM,MERL,MON,RESOLV",4,2025-12-14 07:00:00,long,"0.8169,0.0785,0.0746,0.0663",-0.0011692303,-0.00038743687672340943,0.0007817934232765905,-0.016907257267154363,-0.0024929296771160547,-0.01861839352099383,0.0018325261339348555,-0.020450919654928686,True,0.5497130899878278,0.0015566671767234094,False
TNSR,"DYM,MERL,RESOLV,MEGA",4,2025-12-14 08:00:00,long,"0.8190,0.0751,0.0858,0.0873",-0.0015869781,-0.0003137603180289595,0.0012732177819710405,-0.01056019310067391,0.003776575271928524,-0.005510400046774345,0.0018604382733074178,-0.0073708383200817625,True,0.5497127635238611,0.0019007384180289594,False
TNSR,"DYM,MERL,MEGA,RESOLV",4,2025-12-14 09:00:00,long,"0.8218,0.0789,0.1031,0.0771",-0.00130194,-0.000258334377211337,0.0010436056227886628,-0.017483228298434628,0.002562322396732544,-0.013877300278913419,0.0018728096742222022,-0.01575010995313562,True,0.5481046931012642,0.001560274377211337,False
MOVE,ME,1,2025-12-14 10:00:00,long,1.1424,-0.0071476807,-0.00021868553305719548,0.0069289951669428045,-0.027192866287025885,0.010626044930890938,-0.009637826189192143,0.0019281836975450885,-0.011566009886737231,True,0.7129722369831956,0.007366366233057195,True
TURBO,PNUT,1,2025-12-14 10:00:00,long,0.7982,-0.0010234051,-3.5739580400384517e-05,0.0009876655195996155,0.0014527845036318432,0.004312872085039632,0.006753322108271091,0.001618357855673411,0.005134964252597679,True,0.7190037577783424,0.0010591446804003846,True
MOVE,ME,1,2025-12-14 11:00:00,long,1.1057,-0.0048757525,-0.00035049735592654807,0.0045252551440734525,-0.030176521305077975,0.003872444461217204,-0.02177882169978732,0.0018951729106933808,-0.0236739946104807,True,0.7072719194931688,0.005226249855926548,True
TURBO,PNUT,1,2025-12-14 11:00:00,long,0.7973,-0.0010778986,-2.606997624170729e-05,0.0010518286237582927,-0.00822050290135401,-0.002067387814235191,-0.009236062091830907,0.0016175903103210565,-0.010853652402151963,True,0.7187033798403165,0.0011039685762417074,True
MOVE,ME,1,2025-12-14 12:00:00,long,1.1139,-0.0033490525,-0.0001923472810824124,0.0031567052189175877,-0.0037432154220475855,0.006663354834316563,0.0060768446311865645,0.0019025142286132554,0.004174330402573309,True,0.7079449795167376,0.0035413997810824125,True
MOVE,ME,1,2025-12-14 13:00:00,long,1.1172,-0.0023915125,-0.00015579740702117628,0.0022357150929788235,0.03646909637422513,0.011555959185230455,0.05026077065243441,0.0019055071206252768,0.048355263531809134,True,0.7032654287877644,0.0025473099070211763,True
LAYER,"BIGTIME,ANIME,0G,MERL",4,2025-12-14 14:00:00,long,"0.6690,0.1898,0.0993,0.0414",-0.0013824986,-8.1869792616226e-05,0.001300628807383774,0.0010867315255640442,0.0006788379195553006,0.003066198252503119,0.0017995638051830952,0.001266634447320024,True,0.7029988253321781,0.001464368392616226,True
MOVE,ME,1,2025-12-14 14:00:00,long,1.1158,-0.0017419656,-0.00017906987227470797,0.001562895727725292,-0.020572308947142015,0.008820731200702089,-0.010188682018714635,0.0019042402471999246,-0.01209292226591456,True,0.7026350768332286,0.001921035472274708,True
MOVE,"ME,RESOLV,FTT",3,2025-12-14 15:00:00,long,"1.0843,0.1365,0.0578",-0.0028413518,-0.0002451004905389517,0.0025962513094610483,-0.009507506534964794,0.00712917490628319,0.00021791968077944455,0.002050734990564439,-0.0018328153097849943,True,0.6827721100830509,0.003086452290538952,False
MOVE,"ME,RESOLV,FTT",3,2025-12-14 16:00:00,long,"1.0821,0.1207,0.0568",-0.001503008,-0.00016654813575817746,0.0013364598642418225,-0.007520201784296354,0.020325591528000366,0.014141849607945834,0.00203363493646928,0.012108214671476554,True,0.6736588660996624,0.0016695561357581773,False
MOVE,"ME,RESOLV,FTT",3,2025-12-14 18:00:00,long,"1.0713,0.1146,0.0560",-0.0010366813,-3.635421123584864e-05,0.001000327088764151,-0.009903947791718437,0.004112024971395937,-0.004791595731558349,0.002017727925348661,-0.00680932365690701,True,0.6681761399999914,0.0010730355112358485,False
MOVE,"ME,RESOLV,FTT",3,2025-12-14 19:00:00,long,"1.0776,0.0993,0.0548",-0.0015603031,-9.752206340522273e-05,0.0014627810365947771,-0.004734606725926627,0.003482280474549496,0.00021045478521764666,0.0020084822803008336,-0.001798027495083187,True,0.6675057806723016,0.0016578251634052227,False
MOVE,"ME,RESOLV,FTT",3,2025-12-14 20:00:00,long,"1.0792,0.0958,0.0547",-0.0016894202,-9.925600452566935e-05,0.0015901641954743305,0.01891192313970569,0.01038739671271223,0.030889484047892247,0.0020067544301714422,0.028882729617720804,True,0.6679015389058525,0.0017886762045256693,False
MOVE,"ME,RESOLV,BERA",3,2025-12-14 22:00:00,long,"1.0681,0.0932,0.0934",-0.001393367,-2.9377911752857987e-05,0.001363989088247142,-0.017092048281581174,0.009069940296159474,-0.006658118897174558,0.002029249994685986,-0.008687368891860545,True,0.6567729318995384,0.001422744911752858,False
MOVE,"ME,RESOLV,BERA,FTT",4,2025-12-14 23:00:00,long,"1.0614,0.0935,0.1038,0.0510",-0.0016061593,-0.0001325203458855096,0.0014736389541144903,-0.03184907429107098,0.003876737871068055,-0.02649869746588843,0.00207877898730761,-0.02857747645319604,True,0.6567557147131666,0.0017386796458855095,False
MOVE,"ME,RESOLV,BERA,FTT",4,2025-12-15 00:00:00,long,"1.0654,0.0997,0.1092,0.0508",-0.0014343773,-8.99364233361197e-05,0.0013444408766638803,-0.00014523976664804206,-0.013708042571684053,-0.012508841461668214,0.002092542439637888,-0.014601383901306102,True,0.6585266096383646,0.0015243137233361197,False
LAYER,"BIGTIME,ANIME,TRX,MERL",4,2025-12-15 01:00:00,long,"0.6895,0.2289,0.3555,0.0423",-0.0013632506,-6.355806383160529e-05,0.001299692536168395,-0.002517174471655559,3.97517548444172e-05,-0.0011777301806427467,0.0020845620633106986,-0.003262292243953445,True,0.6283816833788509,0.0014268086638316055,False
MOVE,"ME,BERA,RESOLV",3,2025-12-15 01:00:00,long,"1.0694,0.1394,0.0862",-0.0024484455,-6.879506360907467e-05,0.002379650436390925,-0.015470282048178241,0.008670122285249257,-0.004420509326538058,0.0020655394474195007,-0.006486048773957559,True,0.6537010363735077,0.0025172405636090744,False
LAYER,"BIGTIME,ANIME,MERL,RESOLV",4,2025-12-15 02:00:00,long,"0.6620,0.2244,0.0465,0.0454",-0.0014372424,-8.755886499469919e-05,0.0013496835350053007,0.004679038956942438,0.0017471350100053751,0.007775857501953114,0.001780495782384256,0.005995361719568859,True,0.5985710601387185,0.001524801264994699,False
